video_id,duration
qo7G516Hjak,
dMHuZeQCBlw,
umvdeuF5qIU,
O4x7sbbJNcQ,
F_6y94n2zzQ,
ivYFB7D88xU,
q1KU7xEpiQo,
kJtq_mXivFM,
eMTKKwO8fmE,
dsPPlQtxkmQ,
tGtrGrhG678,
VjYCnmbiGeI,
pSVGGFCoamE,
H9JfugPgsB8,
McnRmUGXEHc,
_1ivcDsVcEA,
RKMMzC7amiI,
zG60C6tnGz4,
W5Q7KFbMwiE,
f0BwtXF0EME,
_Y9nJfPza6Y,
k1hLxojtBuk,
SKYCs9B6vHg,
GH36es5aVNU,
ks1CC9HBqSE,
XEBtSL_ieC8,
xG6QBvtTKGU,
jrkTZp06KV4,
uX763B89Bks,
WxmAtVicpUc,
vtvlZr4gq8o,
CQhrLUYoJJY,
13Ji1rrGeAQ,
oF8g6VTuXBc,
xpGUU0BZhRw,
D2mpyc3-tCc,
ylvxPlsZ9vg,
DOb5gSs-6o8,
0N6hC_EsUc8,
SBKluTNOVPI,
cvdZT0eqnek,
0uZ1SZ2qTns,
HQILxqS831E,
eA45sk4_LeE,
XDQzAgpKmJ4,
xelLxcn41kM,
X3ec4jZNaRg,
7xtFGPqJ6N0,
uVioLliiCX4,
LBjGD5VGVg0,
OgCJftv__N0,
bwSUhBrKAe8,
FHGx0FLyV0Y,
CdmgQn6ZQcQ,
bIfaljHZMEc,
O_rGlnOfGfI,
9aZCdcUta7c,
4GwiWADRjjs,
l8mIX6mEv6M,
mwakqGMhB5s,
nm5G-1Et0LE,
bS9R1akUWPg,
MEWTMTTupgo,
HyIbwcRToBw,
Nkk-8ss3PBI,
H8Z1HgF9iBs,
9y6LwSG97zo,
zGnNEh6Ya80,
vK_KMicFb3w,
vOM-ekg708I,
maLegAwjExo,
6FqUN9MO0zc,
EX-x6oul0ZU,
SE9K-1IG028,
jAELQ9yCPdA,
M-EbBS649OU,
VCFzJeI7poE,
p54e46_pmMI,
65a-w526X5k,
Qn1B1qKfTSM,
-Jnh_g_yt0Q,
Z1PCtIaM_GQ,
6Lc5D68L8ek,
gj4uyjlz-vY,
SsLc5JwCDNs,
-cAvpsVhW3o,
SZWBrgyF5FA,
fr34Tsrcry8,
TRahfoWq_3U,
mith6CEZ-V4,
PcnzbnDZKHQ,
B2zHIq5-jmE,
jmSdKUQ2N4U,
3rgLBXZlCMo,
zTk0dJUlgc0,
jUvWLQ0nw1M,
tIfnvw9CwoY,
vCre5uTqImY,
X__ZHXGf0tE,
LQKVX8g9tKs,
d3dR8YomB7Q,
lIn2Wt4nsTQ,
ye5HlqJtYKA,
Pf6cqIGw0gQ,
o0G7FL93Hu4,
mfW9rB4ZyXk,
_aUJfaGOKAk,
QFY--irVa1c,
XXIPzDKFtmY,
IqQBLIzDDUQ,
dQvHVsFB31M,
HOE6uV1m2Lc,
zpe721BZdWc,
aLmeUzP7rlc,
O9tVCJZ9lQg,
I47jFtvnGyo,
XqpvZ7eCeKA,
1MT_ko84Br4,
I1WSOZ0QhCw,
lEmbuH3nrbE,
wIO23Qk-e4c,
EOw5TWarnFE,
ZbcOL_KSNTA,
QD88b410Wmc,
RYjfe8OSRFw,
rpXMwHRwoxI,
vh6PocULqZQ,
vZ3a6VRbFro,
ya1UhzFd_xA,
JJ_HOVQXZrA,
uS3YEyjxGEE,
xyGQx2BygPY,
zLKWsA3vOdA,
TTmFBOuW7sU,
OSN7VP6FNyo,
MomtdXgYkGI,
ljIry2dP0Rk,
7wfbLXZtuaA,
2_AcXqEojdA,
rLCNryVa3v8,
YJefen3Yy6w,
sP-8Y9MTwI4,
Nw6mUpf8c8U,
MaulIjO9ELk,
SkSLGXdV4YU,
hoHu1k5mDFI,
iQNkO6_D5hM,
mbHiqDHy_iE,
4BCnaZVxNeE,
y-w6balD58E,
7Z1X4ZFzXdc,
mMrKeRCyQDM,
K7RSG08tx_c,
QHho_JYNKXY,
dJ6DdErHugY,
EQdeHNWf-0I,
xIX5J11Vxuc,
5vatA3H94HY,
zjOhYvk_cZA,
Ji-X81l_H0c,
7ZvYsWjzrEk,
75Vb4PT5aJ0,
bw26GwL5NAw,
OjamZ1MZw-U,
mSEUcuFFBec,
PzUXOrJ_1us,
Ozpa6uc_nsk,
