video_id,duration
lc4d42crnMI,17.39
avbzTvIgOEs,2.54
xhhENspVY3Q,14.27
ax1csuZ6xTo,0.33
dWq6ERi3QUg,nan
uKsFs8ryBJw,1.44
x-_QCglic14,0.16
DPdNFzw7gec,2.49
BYXv9XJc5z4,18.19
5_hHipj3Nzw,2.03
WHXkETmG4Lg,6.44
tj8mQtcqwyM,10.08
R-QPs5abSsQ,15.39
lfSgHueWGyk,5.47
CYzY4s_Y0r4,nan
unocKIwBS6M,6.19
JvvZ0G6n-g0,9.39
vUyXa1SOeXQ,10.22
XXJpeMWtDT0,13.31
fUxrMeuscIk,14.27
f2hQn7Hd7fw,0.5
km8bc_oBRgk,7.52
HzW_kD8gE0g,3.18
RCeGBzux2VU,0.46
VYMdlCEDYvo,34.44
jqfxOgpGh3M,4.51
kOLHin-LsZc,26.03
MHbL8YvDWEk,25.4
aRS5_a21PDg,4.05
qvGWM6rv27U,34.43
68m9_iWwHZc,11.35
EbGCauq8Lrs,37.44
Cy_ZTQqNG1Q,12.06
BRCs7yX372Y,10.45
77kJEVrQPsM,11.13
AbCMLL_ob78,16.05
fs38PSnMyHI,3.59
ZLrtNIYcmiE,2.07
7rQpIcjs86U,10.11
cX-4DicL_QU,1.22
9e1iDo6nYNs,12.37
9cqb5rbKbVo,14.37
4BIDXxmZ-P0,3.46
_JVQOiw_OUU,3.17
MmQLEhcmIIY,2.06
aG6l00AuXrA,21.15
DYFPrmRgBO0,7
y0r5t3hfoZY,11.01
szPez5q2mY0,34.35
hKXVIE3t7_s,2.27
lCxWp3u27g4,5.35
R0clWQjPVSI,5.17
YmicVgAQAP4,10.57
uJucvI1sBho,3
M8Wm2GnzHK0,10.48
cZvxZ3kCS5Q,11.56
ShqXL-zfLxY,1.25
e8Ir3cmq7UE,11.28
mKHmT4chv9A,11.59
htUb_YIRUUI,11.19
lkC40hWjuqk,1.34
Wh3ZDBg5SmA,11.55
bIGjW5hw18w,0.53
-t5YFl-3HDw,1
TpmK7YyjZh0,24.39
evpuRHtTUi0,2.06
dgGlyjBNvOQ,13.31
ejs-rQjP_s4,2.06
D_uMIiXQ654,4.17
f2HTg3Ht8_E,6.18
WD6JK6oEOIE,40.15
XeSDMlvOgNo,13.22
_rjjCkcXknE,15.38
k-2642UDvKw,8.46
F0AG5WukwFI,8.44
fK3_uf8FLHc,3.51
gc3l3zRW4qc,27.44
PA_s7aU5CR4,11.34
qzxGZiAdI3Y,6.03
yQ8o5BkxRIY,1.33
wBoR6T6HaYQ,7.18
8i6WOn45OTo,11.42
