video_id,duration
26zZWIccylY,11.16
JCLr7jFeppw,10.16
FKVdLHZYGhI,12.15
w_dWE9gAWDE,3.32
8sqDW1U8i4s,14.17
8O2WYktspcY,8.53
Rvf0C1pWGJ8,19.17
se9RzE3rKdQ,11.32
9_tyi0MbvzE,0.24
GE_cbu0tnrs,10.27
K33Qf_2cuP0,7.06
G5YFpBuGYPY,10.3
BYZJIT1AUqk,27.16
xpAwpiRntgo,10.08
rgsjWyl2B5U,10.25
DQFs7CZc5Qc,11.39
b-0Sf_Nn-Tc,21.09
Xl0HWvRqLJo,9.5
CUKC2rvSZmo,0.31
AQkbbtDoPq0,9.22
t6kJ6Jdsh08,16.24
gRa7Wb240us,5.4
Hij4dSrslDU,10.02
1H54zblnCgQ,10.27
Y7ICnFfEJQI,7.39
Vo7QtHdeTbo,8.45
V0wy2R5_y4U,17.59
lZt5p4_OFg4,3.51
YXaP-3AhUGg,3.28
pdkhG54qL-0,11.2
70rVHQYQdfs,11.12
QjL7D33xpS4,4.1
iDD6OtNUzig,4.41
rBxXlSTYeSw,6.32
9uzc0NnwZEk,10.04
fLJNjHtGLBs,12
ZT_DjqZs0w8,5.26
aZJ4vvvhEUo,3.24
CJIhvNAP_Tg,35.44
gygP8TRHzXU,11.05
VyL6WzvIhUU,9.34
8_WKErpF1ZM,7.48
aZ8tjbqfLFE,5.29
ZQs5Cf3PPps,3.13
ta3YMe39xTs,6.02
2lErfjqbE9Y,11.08
DO_WNciUIEo,4.12
ASI5d0w8TKo,5.23
EtEnKNsvqnc,4.13
1mZydGeaqFM,5.54
qnMxsGeDz90,10.38
EYvmRvQG2Lw,10.38
4mJgI0cYPpk,5.21
_qyopTE7iFQ,10.01
5WOkJeUo8zA,22.18
8Ug-PQ-v4kA,4.11
22pN7zL8u50,30.58
27DaotWiGG4,14.18
gNMHUFMI-HI,11.42
y83HqzGDKM8,5.2
t1q2Pdext7Y,11.42
JzgpttEmtf0,8.55
tBPsc6PPmok,4.42
I3IEv3CLI4c,10.19
3DDXBRTHsxI,18.59
9jMfXz-503w,10.21
ic640alXKmM,11.27
gfMQ9JwaShY,3.4
vAeFPnf7h4s,13.3
CsfiKEBwdiM,10.18
EILAv2QaqhA,15.1
Dgt-mY_dJuo,3.42
9tU-D-m2JY8,4.16
A-L8EbQM60A,0.59
aVGdGxj00MQ,49.03
VpnHSfRzHOU,20.57
JcDcy-QoY2s,3.34
gQ5GU1eN3PU,22.06
y81eM-oCkwE,1.17
DyZl1fu9mSI,22.06
qM5yoXki_So,13.27
bgNmfK-Olu4,1.55
npBkoUnmLLw,0.36
3govrW3Ohxs,13.11
ceWG-KRO1D8,1.47
o6bMoNys110,13.01
8MsOsH1VL2E,6.35
GAkYRimvUDk,15.2
EqZAfJK9SpA,11.36
jwtp8VqYnp0,12.08
8Ij4a6x_mPs,4.59
6jxQmW8kzps,6.08
Y7zEsuPlbss,0.31
FXB80Zd337s,10.04
C42gi7CkoiU,13.38
8xqi-FkhylE,4.15
ajeS3d_Fy_o,0.22
IEB6XqjvlKc,34.41
CU-sJ2UlMiA,1.56
6LNXckvuvq4,11.14
SHIJsnb8zxU,12.39
rTHukCXhMvM,0.35
gFrlgb8bRjc,11.32
6OLcDa89LxY,10.02
oYzWSeM3sRU,0.52
Nn7CqVHggnI,1.33
iBgR9v8h__8,1.57
w7zCZMHEGw4,15.06
zZQ_gCefuaI,21.53
Nexg4Wc_VZQ,14.47
NY7zpEsXE64,2.09
gILMwodxlkU,16.32
otS-BPwh0bM,16.42
1IKmSueG19E,1.53
QScEeii-T7A,3.18
RrAhrHu0ruk,13.45
EAwEU6rhlVk,8.01
BWZl-MMzBGY,14.11
HK-8ezWWIEo,5.33
-cQoGwpDBPs,0.5
K9qKc6H_jeA,9.19
sx6IwaZw-00,0.53
iJTC3oTa-Aw,7.11
atUt0Wdwlls,14.11
xxDwQ7C1ncs,7.18
zx8DXlRYB8I,35.3
G6xeOFjXHVA,1.31
K9rAuFhu6rM,1.31
qHm8VrdQt7M,3.07
Ktd5hUS0UaU,14.26
Og6LSvOqx44,6
mBhei2dXswQ,2.04
KZ1-O9BZAqk,0.49
sQLQD327C-k,0.42
3uj1-anjA5A,3.49
KKACny5vkgU,0.16
xo41bR74INk,11.11
sOJv7y63F50,0.47
5k2ZROz0K08,0.29
RWE0ysT7ysI,14.36
NpfJHKKs9B0,1.34
nqQ7R2KtXoM,1.41
rpyLbrcrHCA,0.31
p6JEVqc_XPo,1.19
h8KWAfCi2oE,14.29
4F_vNJBI9Ps,4.1
4mcxkogEl_Q,10.04
Pa9rrsQfmXY,10.31
nr6rdTjDanI,11.56
kYg53Nbu5rA,30.31
6bH9Qb_feRY,8.38
czBlNpOLnhQ,0.21
vXjSdneERUM,12.31
DCq6VOXhZck,2.25
H5n4ZrcP4sU,1.41
liqVcMLMKD8,1.27
4dPAqEoKOa0,13.35
2EnkSLdGbJM,39.11
vDz8vHDRDLs,1.43
fIGyMwetJJ0,0.11
MrhtMXeOv4k,0.16
8NTtiA6L5xU,0.31
gahHygnQM-c,0.31
dTEyphdglq8,0.5
TVDVDfP79tg,26.25
HcbmIcii1LQ,10.34
s6UE8XLyJSg,35.18
Qrg-5uUrn7k,12.11
uGR1LjAAWnA,10.23
hZh4CswQbgo,0.44
ac_x4ucbReo,28.37
H_neSjf8QMA,14.28
TlswpPMVRko,5.25
UfHddpDB1T8,14.39
H4HLYQcVk-Q,9.01
277rHHI4diE,0.31
iorg8YsLP6U,0.16
EOGXa8xGj8o,4.19
xLEE9BKhD4o,17.14
AFJOaVOfphg,30.14
BUDJJxhn6lo,35.08
8m2NjJyhYuM,3.58
OZ_c_GYShLQ,4.06
WPLCt8XMCG8,4.41
ZEVHK98fDQY,8.52
0lazUzkePZc,1.3
avgUpeG1WMA,12.31
l0YICD0IXYQ,3.03
_X0G8em3RVA,12.11
3ugnoU2wPB4,24.1
pUZ6V8XwMbE,5.33
pBWv5BM7Ir0,2.21
qIZpX6c1OrA,3.39
nwcdV7DiG5Y,12.39
Y0W7xTVWKT8,12.39
i7GEsrQEEj0,2.19
zf7Ss3ebmN4,12.29
-cfIjaCZ9NM,11.13
iQNjTtruvGY,14.23
rRJDL-ukAok,4.25
0HPRqInOoM4,6.17
1efpM-MBuHI,10.11
zZvMk6JTMm0,3.59
El7pr2iQIDc,2.45
m-Urcto9-lM,3.22
prqiJLX0810,24
k39R5HzsnQg,54.5
czQYtB0IZw8,23.58
GzPd2_HBQ3o,55.43
T-2yBSvL43w,7.28
yYXPvSHtpB4,53.32
_eFZM-fQgdA,23.36
Xys2qYNeo8I,56.21
c7btOB3TMCc,54.4
L5lTMS1soMM,52.51
1yAf5Ms28Eg,54.26
AgnOi9uSw7E,53.21
Ms6vAff8rbI,54.45
gZ_KV_H6dGw,53.41
AyU6pcyqTsk,52.35
lHFiL9wH8qE,5.01
