video_id,duration
LtIwm1UBTrE,3.53
wTH620EMy9w,0.5
4bwK1qtt3ws,16.44
xtyLa0sOMR8,2.21
7QZxW-HnFgo,1.33
jAZao5y-DFk,3.59
tIVnplx3ZHs,11.02
3mcDwfcXUdQ,11.15
ncQ1MwjUbgM,3.53
p7Hd09vQPiw,9.07
1Pd-N3fEBhM,6.1
s6gepuJj198,7.25
hq5kKvL_1rw,10.04
tCxztjJ0Qyo,2.35
43ui14tgDbA,1.48
YqFEPcC-YI0,43.37
AP_SBpUJzM8,2.49
gF7YHKVGFbo,2.59
Aq-AFwL4G04,2.49
ww3wWow92ME,9.02
brkWPLvibyE,0.49
sr1rJKpromE,7.28
GRgtaddS0zw,5.06
sf1uwXXonyw,NA
Cvdq2zuYzUY,1.13
XSYCyxYyGMA,11.06
pZ9iPyTY_e4,27.21
i1d1Q1HZhK8,4.18
nGkNJSPuAtI,5.09
i1Doq1OtYrs,50.2
AuBskRhhn1Q,5.21
A0lmOlooYmQ,4.01
e6zrvyhoEb4,12.36
91XKn2aZwBI,6.01
2OK0x07VLTs,12.07
O9p42UKF3eI,11.56
n2deUm0t5n0,2.12
M9rgFmLDPwc,7.4
LTtX_xtdItg,1.35
crPnfqu-Dx4,4.16
wJyHkAZeX4E,4.53
ahVgjS3a8-g,10.33
qCsd-Hz4prs,3.55
Jb7H8yRj360,8.43
Rs8uAKPDdV4,11.09
kp3IkW89FTE,1.46
jgdEbCEPJ7c,11.37
FPGkznFCh08,14.18
g-3uTsAAN2s,5.48
RxeGXS71jI0,11.22
Wk2NxBYCe6s,8.04
TRBXlM6S4A8,10.56
6FgpsnBSXac,2.15
_HgsyfwbTGM,8.09
Yp_kP-0u_BE,10.41
ug5lfLJKdi0,3.12
00ZRTImtnBc,2.32
D8JfMcqy3o8,11.14
HOhCAGSpKwM,0.36
BzYsaCv1GA0,29.55
34rvb2oZAMM,11.4
2CAtomnhOvY,11.24
9E18gqSx09A,7.36
INf5LmMKeNc,4.5
wJ9n_vPcsq0,10.41
yZTfAEfPkEk,3.59
7C3p9J4bCic,14.35
jVP7D1SItnA,0.47
XOarUCcMhBA,6.12
JEriuIAwaJY,16.19
20AZ8vQMe40,3.41
qI3eQvrp0os,0.27
FAzB8Dzem0k,33.12
0NXZ7RyqGXs,2.34
TpIQZ4AZNFI,8.09
WBzCmssYOoI,23.55
hEF4J4_AQA0,2.28
WFQWeTB-m0g,3.17
ZcKgvtpu8TY,0.27
90glHza9Deg,12.23
m0j0LPhsnEU,0.55
F33qvwy0W1k,6.54
lc6N-8CkVIY,3.4
5XqgIFy1LZ4,1.3
4L-iKYxhXHw,7.1
j0SCkYcd7gM,8.4
aB1Ddl0o6Yo,0.5
6RVHTxB7eEk,4.42
aCOvaFfTfDw,3.39
H0qEeFbA1d8,3.41
6axC6_MGxzM,2.28
sZu5O0GDr54,3.08
wUGnudKI0OI,4.28
zIIWFSTOZFI,9.01
kOYg994hPnQ,12.53
Rjd-z-3d57U,2.01
g9HxXRa0pbs,24.29
3qgQdCgvmnE,0.18
48vr6ZVZFdE,4.52
KCeDPwR9-v0,4.17
OzK3C2U6C0g,5.14
fxjKhlpy65o,8.35
cJUkrOcG4r4,3.29
rz_FFW0nJMs,5.16
jQRewp_RzF4,9.29
IO44z10yQ18,1.59
p1wuyWHt-y8,1.26
-TenfHdcxbg,10.1
VTtHrgnR-4E,13.36
IWWqJ-Iap-o,7.42
6YNTTzxIGgk,0.47
2fMT8liVKq0,3.01
vrEX5TSdEgo,11.44
63BBy9gTdC8,30.52
vrfeIUDohBw,2.24
hQssJW0WViw,1.2
woP7YVNng1c,23.42
a5gUpDvoPxI,30.42
VAjOOyD5zsE,5.49
PoxlU6WTPUU,5.12
m1_e6OwdL2Y,15.23
xYOYe6lo-QY,5.51
P8_9QZt2V0c,1.01
BBshcO53nPg,4.59
NVJAUxnNxe0,
jYGhbhX9dzE,
LgUFlj002q0,
1bmu7rBfRSA,
yPMPWbP4OSU,
xG9Cb9D_h68,
SalPY19lMZk,
aS1r2T0CYPA,
2vgKCaLHisI,
9Llytm70cyM,
PeAeqh4I1Do,
jzVLfdx7__E,
QhGjdTYPEJU,
oncVJH-0dXw,
VWR2jBYAZSs,
Rha178ou8kc,
XFsaW5X-bAE,
YtJzZj5yT80,
qXxoy6_8iWE,
synYObxhJOc,
4LpSzkfyq3w,
7LdwZk1QACI,
bTiPx1ZaBiQ,
3O_6gzHW-dY,
NPCs0JVxTrY,
kQLWUrWOCvA,
4DX5Gg5ruwA,
XKEr5ga78ss,
w1yRYDucZs0,
xdbF15q24aM,
fW5eMJcH3nQ,
FEphAi0m-xY,
yoCJVO_bh6M,
twRuRjL_ZCU,
zWPboHmlE0k,
cqn2-SwmF50,
xFsP-q-yqyY,
OdGydqLmvuk,
076Y8Mhw9dk,
sBn01-EP7e4,
ezzSs4gnqwI,
YryqpV7PBIA,
CT86Dl442jA,
pmDrKNV_iTE,
I-414JnwWdQ,
Yl5P0O9EMTU,
bWsIJ7UVxQs,
Cqjc0ILP4eA,
epCwczrefuA,
JnuiEiuBaig,
tuy3p-iI6nE,
nF6sedS52Vw,
WhRpW0cVmds,
0O0CsY1w8Z4,
cEuU1x-1FJg,
VTHWKkd4tLM,
rieWNHegUME,
Q-p747h4HKw,
lMEE13ho0aA,
8bXqGyEEr_w,
SW6MZ9PkI_8,
fkER4pCeJKo,
14LDUtA7G84,
WCmGpsB1DlQ,
KjZt-CSTZf0,
XxtFBIDoqmk,
NxwS0LLr9JY,
OKrRWnx-0qM,
KbzoTuKm2DY,
nPL7J3JXGa4,
VwaMQSqeAMA,
JYDeOIvin-A,
kTsplc4oTDI,
Uldeg_XVr5c,
ZcOR3pE1zxo,
6rUK7AEj8pY,
-gVkY5x8Q0A,
0uS0c2e2Z7o,
ButjRWtoiyw,
d2vx6UTMkTU,
rM5QQTcrkd4,
2OFpKxpZdbc,
aXcCaY9Djck,
q9R0QdTaHZs,
CWrXY6mIxFk,
a0RfjAEzYkQ,
A2Y2q7xBJOI,
H8qNmnGqgrc,
5b9s3VEwszc,
h1LG9So2ZBk,
j2zjkqeSvs0,
qXQ9FOjeV-w,
2GHm6glHZZc,
CxX5Y3lShKQ,
bvfdoZEfuPQ,
Iuagqg_oURo,
CpzxItYc1AI,
EYnG_90usRI,
haJZbrdT4vQ,
iWyttsz9O7g,
r7A2shmCGOk,
JvgN0PRoOro,27.51
g14NNM0pud4,12.01
XV9Qlbw_-vg,56.57
yVPVdDfUvKw,1.12
ianIz4tKoDA,11.34
T-7lcJtv6xg,10.53
TtljIZ5qutQ,2.02
rc1g3MyZ5Hc,43.57
T9F-RBLgiVw,2.19
cthLdPrK4IU,5.02
vwU_p0fTrb4,1.25
u7iIK3hSsR4,1.12
pTXpnvFeXic,2.19
