video_id,duration
HS7ulzLL034,NaN
PYy1dT8D--Q,NaN
3l5zq4EogWk,7.39
2gO1v2GPMFk,NaN
QjXEmdDFMZY,549.07
lPDw1QexVy4,NaN
a8mAnmIVuqc,0.1
JJLBVkEk6fk,4.09
hx4TOIy902E,3.25
nGxr8-l0vHI,3.16
-WOA1Dr2EUo,NaN
wy9HQ0BPPVA,NaN
rQTrU5fCZu0,2.41
JqOSfZB01Tc,10.1
WkxZfTqunhQ,10.17
BxuJY0yB4BY,NaN
732az4beBtg,5.08
eXv00PJ9IQM,2.32
pD1gDSao1eA,5.07
zr4yDLlkP1Q,4.52
QVU1vUNT2QY,3.09
NkRkuI0ZgX0,2.47
3USRWbE18UM,2.4
N4Ke-VJnlF8,NaN
flPCk8Z5XS0,4.06
oXt1uwd8WF4,NaN
cq2Ef6rvL6g,183.13
Oi8q1zIGph0,2.44
0n8tGVdU5Q4,67.53
eesylRsWnRI,0.14
SVY8I46dkb0,11.39
DN4GZ2izUG0,NaN
AYky-CHPPvs,NaN
6oanIo_2Z4Q,3.38
1yYjJNz37aE,0.13
1yBzIt_z8oY,3.52
E0PTZNoqwHM,NaN
47re-BgliPk,3.06
zlyX9HE5tas,NaN
Irw04nbXwxk,3.39
oq2ueRt1DDw,2.53
K6tzeZLjUNE,20.25
MLHV7tysMUM,0.14
dTzzoXw1lU0,NaN
ZJgxumn85nA,1.08
Y0i7bfSBQcA,3.15
R_djDdsAj0E,0.24
QYh6mYIJG2Y,3.04
234mKOS6O0E,2.56
t5v8MsxUAik,4.22
bBKdoTpZFZw,NaN
iAuHgR1FLOE,0.37
6a8AxWOIQxI,2.05
zd1bN7qu9lQ,3.38
vnUFLGtuyVQ,62.36
jzswxBoQNGw,3.57
Me8db3Kjw0s,5.48
dHfFKZzDDoQ,0.13
rbx0AcNzDQA,4.52
bdneye4pzMw,14.35
C6_cSeJ8MFc,6.54
e3MK6q1jyeg,3.47
4M5PIW6BfZI,0.18
1hqn6swg31c,1.49
_cxPIMnmvTE,5.53
1a0fuqDxgLI,0.19
yZEb8N5NUi8,0.15
HV8YVfPAsyc,3.04
-BjZmE2gtdo,3.58
RxwYfAIzxbo,1.51
iZeHmnpnlhY,11.4
F-cO2CMue4Q,3.4
dk7yd-6mElU,6.12
8Ei6TreM1yg,4.3
ye5e5K3vk7Y,11.25
VlNIxWdT_Yw,NaN
uHKZ4hOjzsA,4.29
KJGbRM47uIw,0.3
3J3VYFpRiUU,0.26
FnM4Qh0520k,3.05
qvpFwXvd5T0,NaN
QuOCvKvrwI8,116.53
sWEybMuekXg,NaN
RlaV8sJGhfc,NaN
1AFGR73Pryc,NaN
CpvgxsJ-u0Y,NaN
OowUi602GdU,NaN
5IbiEyZXOBk,2.44
2Gy8eGr7AfM,3.08
6q4kCRREAgk,3.13
tc6Aommu-iw,54.19
Nxv0kvhf2z0,2.13
hQNFD4Ib6zQ,137.08
V6EpIABAKKo,4
1dpvWPc1DxQ,2.05
