video_id,duration
O3yz9KMdKIU,
ukk1iMQdfCk,
K_sHGt8TMIs,
r3exolMmz_Y,
T5flqU0SPUs,
aeQe_mZcyf8,
twjdE0606bM,
Ku1nQl43CcE,
oBSkuzol5d8,
s3i7YGtgDoA,
2jQBTKfH1fk,
zGcyzBD_pog,
nHopexb2L_M,
ROYp7JFbIvI,
OVVR7Voao3I,
sGA81VZOGqI,
OpwjrFKp5gM,
6X1vaf2f5fA,
JC--GR5y80c,
1jhJTgvbJDU,
Zhu8afEu7DQ,
UCZVSr2Xt2k,
6yQb5HwndgQ,
GTUruS-lnEo,
hwdpBn8vY_Y,
dcGTy9CFd7o,
Gkv0-qUlZlE,
qw4965GgNGY,
3HP5zp2AlH8,
afbofqervWU,
QPKGF07SqTI,
gtDFBEHY5Mg,
MlVX1qgw0jg,
5dFI7M3D49g,
QiC-0Kjpj2c,
Oc7WuYfGbrA,
cG7YWGOTZcM,
r12w4iRBLp4,
ImutnoiBixY,
J4wTY746M74,
0OUh6N4k0Ns,
r7imYeuAfkg,
DUzEYcR2VtM,
TDKwu-LSNmg,
da9xhQOcoHk,
A43bbzjiAuU,
vPP6aIw1vgY,
ygbkRSwpb-E,
Ru4zkxNuJ_I,
Jp4nU6wFero,
oVsA6B1cweo,
ivfspJOAtBI,
AWZ4dJgDrMs,
RhrKJvAKsGQ,
Why8_ELzraM,
JfbluQCz4CI,
ue80QwXMRHg,
tpqC2nRfJp4,
w-RXEPscMyQ,
0dG6HliC9OI,
dMqojcN-DWI,
dMqojcN-DWI,
dMqojcN-DWI,
dMqojcN-DWI,
Rdk087d5KD4,
6ziBFh3V1aM,
UwrF_0pq8Vg,
8kKKncowWgs,
XpICoc65uh0,
u8MeW2r_qq0,
CccA1a8V0GQ,
lokJkv32EUA,
MCoE18Jobe4,
ThQCSSBk5ew,
1-t7Lt1Kbys,
QBALQYAlYDY,
lyj7A6iD9Nk,
DKlX-K9Kioc,
Xcq9eFAtQ0Y,
oNAkBRtfA18,
FsEhY4SexV0,
YVfnQmz1MbU,
-82HPlBe274,
8HQuLtsbn98,
nd_QT3VIRsk,
iB-vmCg2554,
F5JV3nVOLMA,
fHgL8FsWtm0,
SxWSrcvSWv0,
GjEgreHY6Zc,
QxoljS-qE_Y,
lZSCGZphjq0,
lPYGTSDgcAc,
qvvoTDY8VeE,
fzWF6f4b7OY,
M-lQfZgRVNI,
DIbYq3lhiF0,
cSp1dM2Vj48,
KiWUv4eKmJY,
l8F5GaqPtdc,
LL_um6m0ftc,
sXSk1F1X7Yg,
OR59r-LLnJA,
P5Lc_qaFTls,
Q6ovaaNmIJc,
UaQ8CNLE1bk,
fpsY15kKe2M,
E0Jx_4_DQpE,
8alNeD_41Q0,
g67goH9g3gA,
ZqEUYxYdD74,
HKEI3qIRtjs,
DrLuwj2-jcA,
ZjuPXYpErMQ,
8uY8EPh4Wi4,
HmaumVHMsUU,
MlcV_9tIuas,
v3MbqG8rPy8,
cPEhLT9fEc0,
O2wjUYpDicQ,
zSWW1oPTq5A,
58Jdl7rjhP0,
cszhXmN_uGY,
h03VjtB4ODo,
fC1oNxzx_f4,
7vEJMH99Ciw,
o2_jyw9xqQ8,
Uylhej6X5GA,
Crm5euu11ZA,
7yUvG8hRst0,
Vxgps46SJjo,
MvtU78OuEnA,
kzNCXT8XS9Y,
hSwKBTAGAGk,
0IY2VrQCgBM,
Q0CbN8sfihY,
vkVTf_jQG7g,
l5vACw-BHBA,
wEe7ix0wO08,
y068ZgkH3-E,
TjYP6-gqDjM,
6V1_Xc5_IqU,
FwD9X09-goQ,
g7RFYQhqnAQ,
xuJDzUK-Hm0,
eP9WH_qW7uI,
95lQlgl4Q9Q,
9wpus5retq4,
Mi3GdCyzHCY,
9cP17vTta_g,
KnQ2dSJdiLw,
3rRH3U-lcwg,
s3Eoy_ApTWY,
Qvg8zs3TDHs,
lVbaGECUIrI,
QMiE3yekxz8,
9ENJYUbdFgM,
xEx-FjhVQZw,
L5KYCsWhado,
DGyARbGErus,
stWlELuabKI,
M7dtIkVaN6s,
urfrsTq8Fh0,
inSFt1HZ6G0,
VWQdyhBAFVg,
WOKSPERRH8s,
P02DBoAzzq0,
XXcAL1pTHzQ,
3L63iDvQvW0,
wmnHVcz2JYg,
UlB4l8zFOKw,
af_N38HHOCw,
hfTNlAhswpQ,
e43rTlJtqvw,
AgwszFUm_yQ,
K527oNxtO7o,
qYEOmZzqX28,
hFfQhVgQU44,
wSOYfy8GUwI,
bJ7Fvju9DFs,
v9QpKYed3f4,
fzjAfV-oUSM,
87Ai7pdYegY,
3qncqJFlpY0,
7XBizI9jArU,
zg78YN77ey0,
7HcO1D5oy7Q,
FE435iFT6jw,
js4HJnv4Zu4,
kTDRFYB7Nc4,
_R7BXkMPHf8,
4yVh92irML4,
I3o-UeFZFKo,
6N5l0sgPP5k,
9qSjAoVmcTI,
TgTibdqWHTg,
tADxyBAfiyo,
QDO-Lo0tHao,
fCE_IwP742Q,
K2qSkhxYAPA,
eHkke8hsy1I,
gbfctCLguV0,
gCXuA8qbb_c,
84AQ5XNHW4U,
9oHsfiQeJ9o,
loPhZxrH8Do,
JPPqcl_4P5E,
VqAqUVcgQdE,
3OVDbciJVR4,
QRGmIV9K__E,
udtFqQuBFSc,
PKfNh2J_vL0,
swXcROhudd0,
rOO7Xpf3ZyQ,
9HJED2MFfLE,
XW0j96I1MNk,
5PwI3p6BXvY,
AVLwfpA4vXU,
5-akYpmsPJ8,
PdqMlnl4Kyw,
MGHxQp85APA,
JGizSzsSioI,
Si3nWiXco08,
7s9lsmnYLUw,
Ew1C2VsU6Y8,
F6fMNJbiB9A,
lA3mPyUBLqA,
HQn8C8nefw8,
C8r1v2VG7dA,
V828p_HJcGc,
m9jbcEJtlVk,
IxjyYffnxmU,
EYSHtkhV7HE,
fKQRavCGhCI,
CKd5Jvp4Ex0,
VyW-WhF7TXg,
UrvIh_wSIwE,
xE_yyR0Zjsg,
A2vcDRAdf5I,
SL1lH0GZ4Sw,
N11jky5OWz0,
aUuhpI1WkZE,
vkuiI430d_0,
VCOLk9qybFw,
Wbreg7yMxSk,
1pL65DOG6Cc,
ta7HoZFRKJQ,
kCsvPdxwRLc,
43USfrihSX4,
yTEuLWG7RyA,
JlVYr3olXqE,
rQy23UgoVE8,
EMWM2uN8WCQ,
glLRVupBpA8,
6FqUN9MO0zc,
nTBsOxRQ91U,
I8hhgc4dQsY,
R-ZNzBLOqfY,
MAvlUFpcgxQ,
AKdjJxzofZg,
F-vZCD1AJdM,
Ti1o3SIoen4,
unzGfi_z8yw,
h64O52tGhZA,
xhKn73ofkCY,
GgBt0TlbwUY,
4XU3KTRewWM,
i2qbMG3165M,
U9ROv4lQeJ0,
CjwPClJX4gI,
kIvxzWeHaYI,
zwPn9ZnbCo0,
Us9iDt5NGbc,
1iNMsTMJz54,
8yxEWkXAo2Q,
u3qtDQSLfGU,
m30nbFAhbJo,
5kA6Nhj3y4E,
f5A8Dd5HjkY,
DULvxh0W5jA,
5jyhn5zmf28,
CMc9y8lz31Q,
_oaV9y43vDk,
513prg_Y1SU,
3ogsrRWPpEQ,
LCgCSBDl5yY,
NAvn7CNpdB8,
s4qH_e7tKA8,
zIHp1ykkPpE,
SCyg3hWNYVM,
-w7_OLe6Ep0,
okEDkfSM0rs,
dt5g5_1cKVk,
WbMD53XPJWA,
5l8BK9cp6OM,
ljw3EGq0dIg,
vqk31oAfTG4,
jw5oud8hTS0,
0fq8Hq1kV28,
jo-dgKbr1AE,
IjFjXCF-BBo,
0RiJKFjcHzM,
7-X1UIQJ6mQ,
83K0uPL9FwQ,
oMnPtNK5oz0,
2VfmnoiraDQ,
imMCmpQyd0Q,
kvjP33Hg1as,
6bqtkqLZrBU,
KOnpjyHDQuI,
0phuNQQ_gHI,
yN-wHBX0qPA,
-m-q3QnN3_U,
_vhwRYhWAzk,
gHVTgZd7n_8,
az2Xc26DCW8,
pZkCZ4LCO0o,
31cflfKTXQQ,
ielNlsacdk8,
MjM4p5HkGFw,
gly91juW3_Y,
X-pVlbhRqZE,
3mo8t2YGjf4,
wQDAGGjjpwk,
YCcVhtolK7g,
MG3VNLWzJm8,
iV7YbKpuXAk,
_sbkAFROsKc,
QLz-pfgun_A,
FGPLaP9xjws,
4qiiVNiWqwA,
YHTz66Jq0Dg,
4ifcOah-FQI,
vhjQUeEX9xQ,
qB93c2JU4uQ,
m-hCcr3EfJg,
WnozP8OWeik,
2EALCkub8GI,
CERSCaMqUWk,
xExzwSc4_eQ,
a5vttDrZOGI,
_w8PpoSIRVw,
0t8iVtFGHCc,
l63cMa4hfYU,
j725ogBJj7Y,
S5ughOg6x4Q,
ac1LJUQpukk,
WczVepo7fKw,
vG3vt1ubcDg,
sxIg80kk_-s,
gCRH1fd-z4o,
rm52Oh7FPXY,
-PaggL0a7Gg,
istuIHkkNfQ,
OY0-VCimUbI,
j8tlqcXOw68,
GlVfmWNie2o,
ZCCETV-8950,
nZFxVd4Yto0,
TD8cHGQvZNQ,
cMWaLcYeBYk,
CV-Doqo4XQo,
76JrlVohD48,
2LTre7FwGeE,
1L36N-Pt7OQ,
5BWdfxePOmo,
4X1R5wRs4nw,
z6jJq4f8kxw,
PuDw9cM_ZKg,
h46IqIu4oGc,
vf08NXm4wyI,
WLfXebDmlkI,
C3L6a9wRCq8,
0rZasX7IFqk,
l0yU-mcCM9I,
holzBghWTlY,
PixXCOLb3OM,
Csi_Q1YJYx4,
4o6Eh1KTg5o,
cN10tfVW0UY,
tAomOAfb1iw,
l7vrL_qoyMw,
LyPLAw5ME4E,
lQKDJY0XWmY,
weWt33gPSWQ,
AQMexTk_LaQ,
NPVnMBq5xLQ,
sRrhCl2T0K4,
-YUtgXV4nLg,
9-ISC2tqW2s,
Xtkw7Zb0hsw,
TgvKHOXEpmM,
TgGZ_ric3BA,
3924VVQxdg8,
DP4w-DOTPQQ,
WC7yWdH7Kh0,
_cWklSGyYyk,
X5a7dPSYEh0,
wfO_VMhVXGg,
O8ikEWIM9Xs,
GZOtIvpR5Lw,
KBGrpgaTe7k,
2dW3qfgvpJo,
9fUU6y5-rTc,
Mnj2B2uubzQ,
jn9sNuFaKe0,
XvHSlHhh1gk,
BkJh0Wu0Q-Q,
Woc85nZyocU,
tG3-S2xWkUQ,
2VawSnaxtSI,
bibPGJBDILQ,
AkigzUFr3ys,
xiLpYo7HauE,
f4ztwmHrBWI,
Ne5Ju5MoHYA,
ka5pYUSkgHI,
SZQz9tkEHIg,
7HlyQiOMAJY,
4XRXBqsDmqw,
O0pYVrMqM_c,
8JmtmpOQdng,
o3n83cw6Ej8,
LdSKR8EHnXY,
2g36_kKaPDc,
H1B6csp4JWo,
fR2ljJcqZW0,
mnP_z3qXDCQ,
iKHoIYys8y0,
oOogxaa4hoY,
tihmQmPqSdM,
UciEIYZ-Eos,
8pEDaBrj8LQ,
pY3KPRTPzvg,
6Mf2ylffKws,
ftd9MlQz2ac,
CURUqKL1GXM,
y5-R-TICKSw,
EWqmhr2dk10,
ye15Z0Mf5l4,
yLqFC1KQDc0,
_G1s51VpNbg,
rAqMlh0b2HU,
d_x5IdqhK6Q,
pndjRCmWeqY,
BTKsYh4tyy4,
5Dx_xLjxj0A,
qrt9UcPsFjI,
UcET4OVHoRo,
wIEFNByU-MI,
52bORzIODec,
Bzu1vw0keYU,
oHnrJFg-iVo,
61NkUSYfydc,
L2n-NnxYE_c,
AxGlvetWIqc,
rlM7y2WzRNw,
kxT9svRZuKE,
FzqrqZsDrOk,
R-ckdtQ3-Xw,
Ef25BS-_V9Q,
GlEtxRP1a-w,
GnThkfREsEs,
e9hYUhpuc2I,
KOZSkZCbx30,
PNgj6h11vKg,
KVJmhvZ4fCM,
NPzXvwUPy2Q,
8ldB5pUUOVg,
MBpcpx4xjLI,
ZjECOMbxbwg,
HrX1lQ9UkNo,
eLvuFWRxRh4,
jui_G_nWjXA,
2JNrbt0jDKQ,
YlYN4UjMXA0,
3MM8OkVT0hw,
ZXyWwirLfcg,
2xRthi19pKw,
BOC8sq5EAzk,
l-Hu9GlDao8,
1k1MMVcJUfI,
wzHJ_JOl270,
8VkZ8YLO5CE,
9fIjnf160aE,
DtQCiom4PKY,
R5ZZVcw0SI4,
cPB51GAcI-w,
MxtnUvcSr2I,
lDWmnoMhsE0,
V1lGKyu-dGY,
txP7SZQpkiU,
i1RemM_Uil4,
OEJFEsZPoPM,
Gi2xCPY07KQ,
tdnMmcT9tHM,
_w83EIcjjlg,
1LtowDTiY5E,
VFu6rai0E_g,
3fF0MEc7miY,
OEgW7mvAV1g,
Rat_zakJj6k,
MbGl8r5MzUI,
H672FUExFak,
yI4shGV1EsM,
LG_Iyj2ovUo,
yDqTHs9gj1o,
Z1BCujX3pw8,
g4Hbz2jLxvQ,
AO4PrtAKu2E,
4PihJ-ZaLGI,
cksYkEzUa7k,
lGuivq-6xrw,
qClQzZT2FGE,
PRl3GuXle80,
xjUVfxCFckY,
CV0CzXD5hbc,
8PGsP59Io20,
_akq3WeEW0w,
qeHL0bQVIfU,
yXZI7PLAq1M,
A_yxS9sRIBw,
TlmfPB20Ln4,
lSBHogg4sRg,
0u6JWep-40E,
bw26GwL5NAw,
XsqyU2II-Dg,
-fg1WgwMQe0,
mSEUcuFFBec,
4cenzX4yodE,
RCZazaWHh3g,
