"","video_id","duration"
"1991","XvHSlHhh1gk",NA
"1992","BkJh0Wu0Q-Q",NA
"1993","Woc85nZyocU",NA
"1994","tG3-S2xWkUQ",NA
"1995","2VawSnaxtSI",NA
"1996","bibPGJBDILQ",NA
"1997","AkigzUFr3ys",NA
"1998","xiLpYo7HauE",NA
"1999","f4ztwmHrBWI",NA
"2000","Ne5Ju5MoHYA",NA
"2001","ka5pYUSkgHI",NA
"2002","SZQz9tkEHIg",NA
"2003","7HlyQiOMAJY",NA
"2004","4XRXBqsDmqw",NA
"2005","O0pYVrMqM_c",NA
"2006","8JmtmpOQdng",NA
"2007","o3n83cw6Ej8",NA
"2008","LdSKR8EHnXY",NA
"2009","2g36_kKaPDc",NA
"2010","H1B6csp4JWo",NA
"2011","fR2ljJcqZW0",NA
"2012","mnP_z3qXDCQ",NA
"2013","iKHoIYys8y0",NA
"2014","oOogxaa4hoY",NA
"2015","tihmQmPqSdM",NA
"2016","UciEIYZ-Eos",NA
"2017","8pEDaBrj8LQ",NA
"2018","pY3KPRTPzvg",NA
"2019","6Mf2ylffKws",NA
"2020","ftd9MlQz2ac",NA
"2021","CURUqKL1GXM",NA
"2022","y5-R-TICKSw",NA
"2023","EWqmhr2dk10",NA
"2024","ye15Z0Mf5l4",NA
"2025","yLqFC1KQDc0",NA
"2026","_G1s51VpNbg",NA
"2027","rAqMlh0b2HU",NA
"2028","d_x5IdqhK6Q",NA
"2029","pndjRCmWeqY",NA
"2030","BTKsYh4tyy4",NA
"2031","5Dx_xLjxj0A",NA
"2032","qrt9UcPsFjI",NA
"2033","UcET4OVHoRo",NA
"2034","wIEFNByU-MI",NA
"2035","52bORzIODec",NA
"2036","Bzu1vw0keYU",NA
"2037","oHnrJFg-iVo",NA
"2038","61NkUSYfydc",NA
"2039","L2n-NnxYE_c",NA
"2040","AxGlvetWIqc",NA
"2041","rlM7y2WzRNw",NA
"2042","kxT9svRZuKE",NA
"2043","FzqrqZsDrOk",NA
"2044","R-ckdtQ3-Xw",NA
"2045","Ef25BS-_V9Q",NA
"2046","GlEtxRP1a-w",NA
"2047","GnThkfREsEs",NA
"2048","e9hYUhpuc2I",NA
"2049","KOZSkZCbx30",NA
"2050","PNgj6h11vKg",NA
"2051","KVJmhvZ4fCM",NA
"2052","NPzXvwUPy2Q",NA
"2053","8ldB5pUUOVg",NA
"2054","MBpcpx4xjLI",NA
"2055","ZjECOMbxbwg",NA
"2056","HrX1lQ9UkNo",NA
"2057","eLvuFWRxRh4",NA
"2058","jui_G_nWjXA",NA
"2059","2JNrbt0jDKQ",NA
"2060","YlYN4UjMXA0",NA
"2061","3MM8OkVT0hw",NA
"2062","ZXyWwirLfcg",NA
"2063","2xRthi19pKw",NA
"2064","BOC8sq5EAzk",NA
"2065","l-Hu9GlDao8",NA
"2066","1k1MMVcJUfI",NA
"2067","wzHJ_JOl270",NA
"2068","8VkZ8YLO5CE",NA
"2069","9fIjnf160aE",NA
"2070","DtQCiom4PKY",NA
"2071","R5ZZVcw0SI4",NA
"2072","cPB51GAcI-w",NA
"2073","MxtnUvcSr2I",NA
"2074","lDWmnoMhsE0",NA
"2075","V1lGKyu-dGY",NA
"2076","txP7SZQpkiU",NA
"2077","i1RemM_Uil4",NA
"2078","OEJFEsZPoPM",NA
"2079","Gi2xCPY07KQ",NA
"2080","tdnMmcT9tHM",NA
"2081","_w83EIcjjlg",NA
"2082","1LtowDTiY5E",NA
"2083","VFu6rai0E_g",NA
"2084","3fF0MEc7miY",NA
"2085","OEgW7mvAV1g",NA
"2086","Rat_zakJj6k",NA
"2087","MbGl8r5MzUI",NA
"2088","H672FUExFak",NA
"2089","yI4shGV1EsM",NA
"2090","LG_Iyj2ovUo",NA
"2091","yDqTHs9gj1o",NA
"2092","Z1BCujX3pw8",NA
"2093","g4Hbz2jLxvQ",NA
"2094","AO4PrtAKu2E",NA
"2095","4PihJ-ZaLGI",NA
"2096","cksYkEzUa7k",NA
"2097","lGuivq-6xrw",NA
"2098","qClQzZT2FGE",NA
"2099","PRl3GuXle80",NA
"2100","xjUVfxCFckY",NA
"2101","CV0CzXD5hbc",NA
"2102","8PGsP59Io20",NA
"2103","_akq3WeEW0w",NA
"2104","qeHL0bQVIfU",NA
"2105","yXZI7PLAq1M",NA
"2106","A_yxS9sRIBw",NA
"2107","TlmfPB20Ln4",NA
"2108","lSBHogg4sRg",NA
"2109","0u6JWep-40E",NA
"2110","bw26GwL5NAw",NA
"2111","XsqyU2II-Dg",NA
"2112","-fg1WgwMQe0",NA
"2113","mSEUcuFFBec",NA
"2114","4cenzX4yodE",NA
"2115","RCZazaWHh3g",NA
"2116","-IF61N6AegU",NA
"2117","HdPulhwLS50",NA
"2118","zY3TRZhapbI",NA
"2119","Q8Fix0-QCKA",NA
"2120","9p61fyZ_jds",NA
"2121","IFHtcvG5DNI",NA
"2122","BWJ_lNRh6UM",NA
"2123","Nti8ErmZtxc",NA
"2124","l3Sqdk88gH4",NA
"2125","QfSBBjueS04",NA
"2126","Rr4stleAC1g",NA
"2127","06od1w92BlA",NA
"2128","XFSWbLOKGnc",NA
"2129","PtjGkDiNwhU",NA
"2130","Goaq_eQwuag",NA
"2131","VwsnlsZX6xc",NA
"2132","qbsLVSvC2-w",NA
"2133","up_Bg_P2g0E",NA
"2134","D41v1a5jteE",NA
"2135","zZ-MYFQ-q2w",NA
"2136","uoGCXFuDiQo",NA
"2137","KA9iQi_2aMU",NA
"2138","ihEuz9mr0xE",NA
"2139","Hd80XHV6fzE",NA
"2140","iMuGlGTJey4",NA
"2141","rWVXLy_fJGk",NA
"2142","KXE6MDp9E6s",NA
"2143","HbEV2n65qD8",NA
"2144","4-JlooqIyFM",NA
"2145","1LS-yxw1k9U",NA
"2146","fCpu2GJgbgQ",NA
"2147","KH77HhmS2ts",NA
"2148","KH77HhmS2ts",NA
"2149","XzPVP6ji750",NA
"2150","MWQxBZs75K0",NA
"2151","2-B7w5YpxUc",NA
"2152","qky1I3a2e0Q",NA
"2153","JP7WmSSn47Y",NA
"2154","ekvd_XhCyL4",NA
"2155","NQThV3ldCEI",NA
"2156","NQThV3ldCEI",NA
"2157","0QnHURuUo14",NA
"2158","0QnHURuUo14",NA
"2159","hhr8IWP9XCc",NA
"2160","f5XZa71E-jQ",NA
"2161","Cy47Zm-F63k",NA
"2162","Cy47Zm-F63k",NA
"2163","VZmDtzBs-KE",NA
"2164","j2aPRlWELwM",NA
"2165","_M-iBZZ8b9k",NA
"2166","9Y_00Ud02GE",NA
"2167","9Y_00Ud02GE",NA
"2168","Adyk-KSdM30",NA
"2169","iO4MaSmuxTs",NA
"2170","iO4MaSmuxTs",NA
"2171","LpRR8Z4Pqjc",NA
"2172","vENDopI5Zk0",NA
"2173","vENDopI5Zk0",NA
"2174","07pCUFgTXoc",NA
"2175","Cy47Zm-F63k",NA
"2176","Cy47Zm-F63k",NA
"2177","0QnHURuUo14",NA
"2178","0QnHURuUo14",NA
"2179","7z_DzizevPI",NA
"2180","WJ_KCdXV5zE",NA
"2181","9Y_00Ud02GE",NA
"2182","9Y_00Ud02GE",NA
"2183","vENDopI5Zk0",NA
"2184","vENDopI5Zk0",NA
"2185","2MmByCWJ-Rk",NA
"2186","MrBl3dhbAKU",NA
"2187","VeoiEqdkKAk",NA
"2188","128PlQ0LPHk",NA
"2189","w_ARjCb9gtc",NA
"2190","DzufA7W-Jo4",NA
"2191","Azh4YUM34Dw",NA
"2192","uK9ouDPrcKQ",NA
"2193","sFzCikcEjZY",NA
"2194","V4iprzOXUW0",NA
"2195","1jyy1vOb0aY",NA
"2196","gmJZpcBfAAQ",NA
"2197","s6z-JwK-tTA",NA
"2198","iO4MaSmuxTs",NA
"2199","iO4MaSmuxTs",NA
"2200","k_4lBxO-BCU",NA
"2201","wmPX-ZJyUCM",NA
"2202","KH77HhmS2ts",NA
"2203","KH77HhmS2ts",NA
"2204","QSVw3c9EI5w",NA
"2205","k04ErjFQO-c",NA
"2206","wA-QW1HP6sQ",NA
"2207","NQThV3ldCEI",NA
"2208","NQThV3ldCEI",NA
"2209","iNsMCDbbxWg",NA
"2210","MqvXNydFZEI",NA
"2211","887cfvcTl-Q",NA
"2212","KQaPJDVRg9Y",NA
"2213","MASjHtM53ng",NA
"2214","H8B_8SzxYcU",NA
"2215","bOUuAdwT4Tg",NA
"2216","7ngeIDkBxKo",NA
"2217","KuFa1y1opFQ",NA
"2218","KuFa1y1opFQ",NA
"2219","msTzWoCd3ks",NA
"2220","l8HPYFsWjwM",NA
"2221","3W7ncVIX0-M",NA
"2222","Akn91JgKKx0",NA
"2223","VIU1W6xiT2Y",NA
"2224","GVqE_OPzN6c",NA
"2225","t3yFQPwV4so",NA
"2226","bJNFMm_4pA0",NA
"2227","a-VLZ0T8WMo",NA
"2228","yjgvl3u6Um8",NA
"2229","7qHGlzT_jN4",NA
"2230","Ml02iaS7soM",NA
"2231","5stof8prYkw",NA
"2232","-C3CjOkF-jY",NA
"2233","PoFDrlz3Hsc",NA
"2234","mFtH17eFmJQ",NA
"2235","IIgJ4P1rq_A",NA
"2236","bHTaxqUW8mM",NA
"2237","j-ZyDl7NuaE",NA
"2238","5hBvhDhKm5Y",NA
"2239","jEGqwB6WIXo",NA
"2240","Oz42l-KZgJo",NA
"2241","JDzXR_mV_fI",NA
"2242","5HAfyCBz7kM",NA
"2243","BxIOtWWpEkM",NA
"2244","JSgiCe-NIG8",NA
"2245","u4yvNMwyWbk",NA
"2246","1SPe82HIf4o",NA
"2247","foyzc8Hxu6o",NA
"2248","U25C6Y495ko",NA
"2249","53ldEcywgQo",NA
"2250","tQ0mzXRk-oM",NA
"2251","YnxHyBbYwQQ",NA
"2252","BH-DlwTPGR4",NA
"2253","P7GV28aAIr0",NA
"2254","M2Ptc335RiU",NA
"2255","BId_L9FqrwI",NA
"2256","IAKp_0PXec8",NA
"2257","OoI7_xMDNow",NA
"2258","qqSyecJ0zAQ",NA
"2259","s6AmG8AufkM",NA
"2260","D4_Ckc24mbA",NA
"2261","DpvHOf-sp18",NA
"2262","KuFa1y1opFQ",NA
"2263","KuFa1y1opFQ",NA
"2264","kZR0LXE0nmo",NA
"2265","71UToH2UrSs",NA
"2266","oNS0H7LUzLw",NA
"2267","PnPt0wOicV0",NA
"2268","_6ohUUzh9kk",NA
"2269","cRXyKt5PJxo",NA
"2270","lBDDHZTM2IA",NA
"2271","qOg3AoRc4nI",NA
"2272","X5m5FbZLvZs",NA
"2273","crRTffDOxGU",NA
"2274","GF_bsZMe7zg",NA
"2275","-LkboVWr69w",NA
"2276","hZnBlAYRKs8",NA
"2277","igZANO_Q1uo",NA
"2278","Isspu_CQNgA",NA
"2279","Nsdf7TD1GHw",NA
"2280","WYOVGcydM1M",NA
"2281","9XH0tXg4YVs",NA
"2282","P_nrGanW3w8",NA
"2283","qu9kMDDsB4E",NA
"2284","qu9kMDDsB4E",NA
"2285","YUyg7I0Ys4I",NA
"2286","qu9kMDDsB4E",NA
"2287","qu9kMDDsB4E",NA
"2288","0NsBor0jY6Y",NA
"2289","eyGXBcsw2do",NA
"2290","Bcl1gtfNgww",NA
"2291","VlsQC87i06w",NA
"2292","zsv6v8aN9dk",NA
"2293","feGHmv_eDcw",NA
"2294","JtF-x8EMMCM",NA
"2295","mXcZ7WDsVwk",NA
"2296","yehubVC6EBE",NA
"2297","AdzZ2Cr_tu0",NA
"2298","sC_YlhYh844",NA
"2299","ziIS6NJk_GI",NA
"2300","Kw8jKvJEVTk",NA
"2301","xyxtrxa60mA",NA
"2302","CigEQmYNJjk",NA
"2303","aqTm6wHcJYI",NA
"2304","pERXVqS54XE",NA
"2305","v7xjyKzR8Lc",NA
"2306","invFudGIi68",NA
"2307","EL733nvX1Pk",NA
"2308","d1FZ4C3_ujc",NA
"2309","foddTOat5eQ",NA
"2310","bSGem1H36eQ",NA
"2311","Z1i8kbjsvHw",NA
"2312","xVO4wiYBEWM",NA
"2313","a6rQ1kFskzo",NA
"2314","teTYU_DVmPg",NA
"2315","8gyYlEnkYtk",NA
"2316","ofGP-cy30Xk",NA
"2317","C3A9nVPMiJo",NA
"2318","gNC0L3Z49qA",NA
"2319","vihenYKweso",NA
"2320","fyUbXVCysUM",NA
"2321","eltC7-luSoI",NA
"2322","xhxKWc12_Po",NA
"2323","L_tPzu4QuVo",NA
"2324","v5IPF5y7i_k",NA
"2325","S3_r7aDV4lQ",NA
"2326","EtpBbRsNr-M",NA
"2327","mwxUd_WEu1s",NA
"2328","rQFSR48R4V4",NA
"2329","9ttxmg2nBOQ",NA
"2330","Y1rOI35m1AM",NA
"2331","l8jUNjf5YX8",NA
"2332","yiOic_JgTKY",NA
"2333","JOAWOLaxcCA",NA
"2334","OA_-0niTLp4",NA
"2335","7W8r7AOyf04",NA
"2336","geO8imFyazU",NA
"2337","IuGJ8k6lcOY",NA
"2338","YDTGodG5h08",NA
"2339","gXARGZF1Wp4",NA
"2340","YcihKBUU8aw",NA
"2341","ZY5oov1_jbo",NA
"2342","ZZhQQ9l8YD0",NA
"2343","-mNUmKNzGgM",NA
"2344","16g227KwNDM",NA
"2345","nIbadci1Y3Y",NA
"2346","H5P1o-N6s-M",NA
"2347","CtWqv0Z3ErM",NA
"2348","R2k_Tkwz5hQ",NA
"2349","fkcoikeyo1I",NA
"2350","jq_4ZJrfm3w",NA
"2351","wyxvyh1Ssro",NA
"2352","u3oXweg3nX8",NA
"2353","q9nHYIAsgVA",NA
"2354","n9UxHQ1unn8",NA
"2355","32_KENF4Rsc",NA
"2356","UCTFQ8OK8h0",NA
"2357","ZhPAjaFEnVU",NA
"2358","7La6I5U8JQI",NA
"2359","zlcJlMpgAks",NA
"2360","KIG1s9Ia1jU",NA
"2361","qGqiHJTsRkQ",NA
"2362","9ZflWGh5mJY",NA
"2363","zOceeeWDTag",NA
"2364","pdipblQmgnw",NA
"2365","g6YmUpt_zYA",NA
"2366","aFdjGLCn2go",NA
"2367","dgg_JkHeFJs",NA
"2368","TVQdq1kbN6Q",NA
"2369","stznrpS3_Gc",NA
"2370","_QP5XTFl4hw",NA
"2371","Aow1oh23JKA",NA
"2372","kjukMbfVc-Y",NA
"2373","jDN4ygPL9oc",NA
"2374","2pXvwPY-iTI",NA
"2375","p-YaTGA4kW0",NA
"2376","MaFkV-SeRyo",NA
"2377","YPuhNtG47M0",NA
"2378","QTli1HU9axY",NA
"2379","U9GOfc4UNek",NA
"2380","l9laReRAYFk",NA
"2381","G4wTERfoPfA",NA
"2382","0DEKkcJHWMw",NA
"2383","h1ExUHMA5gw",NA
"2384","mXiPYeZsbuE",NA
"2385","RogL6k8acY0",NA
"2386","wiZShYMpd7s",NA
"2387","E4257TfOCew",NA
"2388","GqoEs4cG6Uw",NA
"2389","MPciFaF7DkI",NA
"2390","q0hyYWKXF0Q",NA
"2391","r7rcE7bhCFE",NA
"2392","b7vBMrySXM8",NA
"2393","Zf1QQO1HgYs",NA
"2394","A7ZkVDTEg6g",NA
"2395","uloBdN4WNkk",NA
"2396","LFpFPHqAmQg",NA
"2397","iphqRPaaeP8",NA
"2398","Wj80g9MeYcY",NA
"2399","M6xZH9XzDzU",NA
"2400","YeYi9G8x-38",NA
"2401","zSJuUhM9zQ0",NA
"2402","j4paVOmz9oc",NA
"2403","KgTgVd1yhHs",NA
"2404","LXuRLm2_i7I",NA
"2405","znQIy4WvNB8",NA
"2406","0rBnkBIhoFE",NA
"2407","dWls64OVYmg",NA
"2408","fEZrbn9rVyg",NA
"2409","7iPyz6Yqwl4",NA
"2410","kCoMHyKliLQ",NA
"2411","m86AdMLa_jw",NA
"2412","jlygfTxNaY0",NA
"2413","YFZAOUx71z8",NA
"2414","CRg68F2lyQM",NA
"2415","YXL33tEUA3g",NA
"2416","Nd1TozqJJ8w",NA
"2417","leopt__ATR0",NA
"2418","VUo6NKm7peE",NA
"2419","hP6FIhE58tY",NA
"2420","b3fQr3ec-9o",NA
"2421","qfyuad-0j-4",NA
"2422","TxH1VYh2HQc",NA
"2423","QskSDQK4bfk",NA
"2424","cDLzkwuXV4Q",NA
"2425","3nY90-U70kc",NA
"2426","mnEx-KX-aEs",NA
"2427","BqyeR9rOaPU",NA
"2428","DISyzOYnoLA",NA
"2429","UhmDaf9f0Rc",NA
"2430","DzlHzYUVZ8U",NA
"2431","6C9G8b1iumQ",NA
"2432","KFa-m77Uyyw",NA
"2433","IPvY5LVfZO4",NA
"2434","-GA27Mn3GvA",NA
"2435","i0xtDz7EEHg",NA
"2436","i0xtDz7EEHg",NA
"2437","i0xtDz7EEHg",NA
"2438","i0xtDz7EEHg",NA
"2439","RbkKtz501es",NA
"2440","66ip7Fjimm8",NA
"2441","1jr5BtcR8pI",NA
"2442","XzCqD5zAcFs",NA
"2443","61o8J64XIj4",NA
"2444","sgvrRoknibw",NA
"2445","SRuQzlVjOSM",NA
"2446","FjrSayzGwOg",NA
"2447","_4Wl1sG_CcM",NA
"2448","Zq6b_WFajZU",NA
"2449","Y8nQca5yyTQ",NA
"2450","bx2jIjv5g-M",NA
"2451","EgzZGLa1_n4",NA
"2452","Gm872pHVCUE",NA
"2453","B5xt8GA8L10",NA
"2454","wdAi4O1wSeo",NA
"2455","IQQ8_VVR4TA",NA
"2456","PEr2jxd3mDI",NA
"2457","VIU_xvQNNgo",NA
"2458","1vuAmkC4td0",NA
"2459","RSXHxwryNUA",NA
"2460","wrvEjr8QuQ0",NA
"2461","4gC-qgSmGDI",NA
"2462","xOL9tFilqeg",NA
"2463","Tci0dw0Nl0M",NA
"2464","AST2-4db4ic",NA
"2465","yZQpclS3tO4",NA
"2466","cW7NAxn3oVQ",NA
"2467","OjljgkCQv5c",NA
"2468","YOpySXANjxU",NA
"2469","oEvbinEldgY",NA
"2470","RDj8Y2K0ODA",NA
"2471","y5aAcMMSqVs",NA
"2472","OU5PjPPQ8qk",NA
"2473","kNw8V_Fkw28",NA
"2474","eQHKhg4dBlA",NA
"2475","ZHh4hWWHD7I",NA
"2476","1JLUn2DFW4w",NA
"2477","0jda8b7F83I",NA
"2478","Tb-E-WUJl44",NA
"2479","HfiH_526qhY",NA
"2480","ZnKvQbpDYXU",NA
"2481","5FV74Nbu0i0",NA
"2482","RXqHMEW9ZTM",NA
"2483","WavZVQM3U00",NA
"2484","DTZawxHLv94",NA
"2485","neBkma9xtjM",NA
"2486","ejqSTxm8Fws",NA
"2487","lZKqMVPlDg8",NA
"2488","RjzOrkxqMGU",NA
"2489","1gzdlfCp2Iw",NA
"2490","zK7ztTKzTnQ",NA
"2491","Bkj-NuT_qVc",NA
"2492","qn9UT-6Edag",NA
"2493","Ux9tIuEYxP4",NA
"2494","iXwipiMXxZQ",NA
"2495","rZ1yxpyJrb0",NA
"2496","-iwb6fNf2J8",NA
"2497","FYUOAr_NnSQ",NA
"2498","RCY3dk9PsX0",NA
"2499","sPRyLj3c_eU",NA
"2500","PnDolZin798",NA
"2501","90bjGtyTjV0",NA
"2502","kT0H9wd0Fic",NA
"2503","Ygt7hnkqEcw",NA
"2504","ocjZfos8bAo",NA
"2505","Muq8JTtnrTo",NA
"2506","54oVwaJiAzc",NA
"2507","CRZhAonfTZs",NA
"2508","0n53mySm0Tg",NA
"2509","rCq6o1EGRTg",NA
"2510","jIjxupYTkdo",NA
"2511","IZav3EdNK_0",NA
"2512","8hbmkeVI9oU",NA
"2513","YjB-6zifCzA",NA
"2514","uDzYAy2BfK4",NA
"2515","Lub8x-mMjyQ",NA
"2516","yB8SZgYlIy4",NA
"2517","E7nXegidi0M",NA
"2518","ELV4UJ8-9_k",NA
"2519","pWX9DPMgPpU",NA
"2520","cK-bAc6T9Oo",NA
"2521","adDkqD7GO8c",NA
"2522","5XzuByiu4Lk",NA
"2523","RvaNzkwYCWQ",NA
"2524","p9_wDyAp1tI",NA
"2525","HlP9uGQ56ag",NA
"2526","_f0zgDvKUFQ",NA
"2527","lXa1_X9XK4Q",NA
"2528","5JUq9UvK8bc",NA
"2529","HXCHQZ5qQVs",NA
"2530","Mf_iQ4SO9yw",NA
"2531","zZa297DBWI8",NA
"2532","0AOkkH8K_VI",NA
"2533","bWkLEo7MXJM",NA
"2534","u0R7HE5j6mM",NA
"2535","yXzjTdFNuS0",NA
"2536","FxrqKGoRznk",NA
"2537","D-9j2rNcpj4",NA
"2538","AKVXuhS_Dug",NA
"2539","pTdzH24WBE0",NA
"2540","998SNqRZTRA",NA
"2541","hbNp07ezVFU",NA
"2542","aOaQhMmHheQ",NA
"2543","CE0hkrpUVbQ",NA
"2544","R4j_zzxbRRs",NA
"2545","MIi6Dx7JcM0",NA
"2546","D73UbKGu470",NA
"2547","34UR3QMdClI",NA
"2548","8-Zb02mJt9Q",NA
"2549","t6Q_VL75Zuw",NA
"2550","Cohh2-yEUPU",NA
"2551","6T-A_g-kdZk",NA
"2552","bpeP3kEhQlc",NA
"2553","7HdnjedyXwA",NA
"2554","tTy2rbXzXBA",NA
"2555","ZqmzDhnuEpU",NA
"2556","9SPFrWpaFtA",NA
"2557","MZi2GYsTUF8",NA
"2558","sOQIwifPS64",NA
"2559","Lkrby-_NJTs",NA
"2560","rU21YFSRATI",NA
"2561","ofxhQNphJMQ",NA
"2562","DPnRs5Iy9aE",NA
"2563","MQsQMGq894E",NA
"2564","XPpUzQTWlbY",NA
"2565","93PAo3W-VNc",NA
"2566","LfIBoD2G9L4",NA
"2567","c5BRL9andzk",NA
"2568","DLZ3u-gQJeA",NA
"2569","f5BozoQCk-g",NA
"2570","LLEsQSl1hr4",NA
"2571","9r--B7aBdxs",NA
"2572","LWXUtBvWVPk",NA
"2573","Oti7mQZ6KpU",NA
"2574","zkdIK8Tk2vU",NA
"2575","lz3Cy5dWYyo",NA
"2576","wiUfB_-tGs0",NA
"2577","hBI_hAoC68I",NA
"2578","M8zSUcjICQU",NA
"2579","QCbL1scFx_8",NA
"2580","gCJSSFV4e-8",NA
"2581","yryXzmfAyKs",NA
"2582","eqkLmMndizc",NA
"2583","l2an-wYSlcg",NA
"2584","3JTjqha9mE0",NA
"2585","9pZiJIrkTRU",NA
"2586","Up3D-C2Tkyw",NA
"2587","dfFUdiNwI-c",NA
"2588","cXYr9L7-6Wo",NA
"2589","Q7VmTvgPpz8",NA
"2590","ZKTXB00-SXY",NA
"2591","UmVSGycvXu8",NA
"2592","9YRIEWMGxrE",NA
"2593","mcyCgtSQTxY",NA
"2594","1Lt6fpcp0wc",NA
"2595","k39R5HzsnQg",NA
"2596","c8Bgux59dU8",NA
"2597","3E6DKzwZd6w",NA
"2598","WUM0kMRsEZE",NA
"2599","VjPrTXwyfNI",NA
"2600","kTK4GbFXAO8",NA
"2601","yYXPvSHtpB4",NA
"2602","QxrtS5A9c0o",NA
"2603","AyU6pcyqTsk",NA
"2604","30Ko_6smVdk",NA
"2605","AgnOi9uSw7E",NA
"2606","lwue4-Ztf_Q",NA
"2607","QCqJW1sqK6s",NA
"2608","B94JDCkDgds",NA
"2609","1yAf5Ms28Eg",NA
"2610","cedqrxlA4a0",NA
"2611","L5lTMS1soMM",NA
"2612","7Bj5BtHcusY",NA
"2613","GzPd2_HBQ3o",NA
"2614","c7btOB3TMCc",NA
"2615","n_RlFP4k6Ys",NA
"2616","ygIbj8H1PJg",NA
"2617","PUrCvDyRJbo",NA
"2618","YUKiz-pp7U0",NA
"2619","s-LK35TUBdE",NA
"2620","uxYBA4QWrIM",NA
"2621","qal6Hf-nNlk",NA
"2622","hzGrwaFztrE",NA
"2623","LPtkV2Kgk3E",NA
"2624","mbTwGJhqrv4",NA
"2625","yH8YspHM27s",NA
"2626","f2uHnfI54fU",NA
"2627","Z2L42G7tAHo",NA
"2628","DM8T7zqNsNE",NA
"2629","4DiHq_myrx4",NA
"2630","2kSjgiV4wG8",NA
"2631","PRxpsclx650",NA
"2632","TWfz3zfHNCk",NA
"2633","VuwboLzEM-0",NA
"2634","qPEeo4qGKF4",NA
"2635","aDshY43Ol2U",NA
"2636","1OdWzXT86es",NA
"2637","7STPc_5Ae4U",NA
"2638","pOLlaRDyII4",NA
"2639","a09KyiHNKYY",NA
"2640","wlpunOUxYSo",NA
"2641","_Zl5EzrpZ9E",NA
"2642","ZKbydYg8R-E",NA
"2643","KZxxwRJsNxg",NA
"2644","yXHHcs3YwQs",NA
"2645","BMrYdkV37g0",NA
"2646","UHmWO5_wmoA",NA
"2647","1wn9l91LVpI",NA
"2648","EsxsAZT85s4",NA
"2649","AKKRhPJdsqY",NA
"2650","X13iHHZhhCU",NA
"2651","QzBig8uEm5E",NA
"2652","gddcUtzsKgg",NA
"2653","4C_Mv44Jv78",NA
"2654","cZKP0R0w7_4",NA
"2655","sUlelAYZGRE",NA
"2656","xTlWHMoGqhA",NA
"2657","easyichzP5M",NA
"2658","0G1eGvBVSJc",NA
"2659","U8J6SjDCmZY",NA
"2660","eu3QDY5z0d0",NA
"2661","PUpCChxkZbY",NA
"2662","MWG1As2Nm-g",NA
"2663","qRrRhvLxbXw",NA
"2664","u0C-Hywcy7Q",NA
"2665","5k1KjQBqurQ",NA
"2666","Us3z3TIxTOI",NA
"2667","BONMwGL-kVg",NA
"2668","PHT3J3BKpew",NA
"2669","hbrXd8T3fE0",NA
"2670","M7z6F4Lcthc",NA
"2671","8kMM90hh-O8",NA
"2672","mmVRIR_eJc4",NA
"2673","xH33uI-cqa8",NA
"2674","MukIXLmFEWU",NA
"2675","0JsWh-WN1DY",NA
"2676","rf3iHqE240I",NA
"2677","qDWJllytQwM",NA
"2678","hDPZvTcKyzw",NA
"2679","RByoMwxHxxo",NA
"2680","tj814hcan3c",NA
"2681","rWtRFEEbdhk",NA
"2682","cK_scrPFOt4",NA
"2683","zcNWeWxgw5M",NA
"2684","wJY-4ueo-3U",NA
"2685","qmQP4TBvCu4",NA
"2686","q849TUnJRO0",NA
"2687","l0jVo2oGDwo",NA
"2688","I2RZVusUbCU",NA
"2689","-ottnI65duU",NA
"2690","qOuNceOzNAI",NA
"2691","8TYwRQP_8Ek",NA
"2692","Tj_48kPwKtc",NA
"2693","T-Bvf6s7gts",NA
"2694","TNo1l06Jz_w",NA
"2695","XR-_dafQRxc",NA
"2696","77ZdDhj2iU8",NA
"2697","-lfOObH83fk",NA
"2698","dyOyfnzMX0E",NA
"2699","eQPSq3kSjfg",NA
"2700","NzDyWRRI4CQ",NA
"2701","8CydgiuZ6No",NA
"2702","6SX4EYJM6zU",NA
"2703","HRNq5O2ieOs",NA
"2704","UpJrUNJcS5w",NA
"2705","VYslZytdOWg",NA
"2706","juDsiLpI3QU",NA
"2707","86gZJB0voCg",NA
"2708","F6f4eAXQkqo",NA
"2709","Q2YB7jfpPEM",NA
"2710","HAg3fuFczs0",NA
"2711","JyQJHOEK3RQ",NA
"2712","I5dD9n2HlIg",NA
"2713","Nk8ca_ftL7c",NA
"2714","1CKDs0APLhQ",NA
"2715","tGgLvA31RQw",NA
"2716","5Eulut8erDQ",NA
"2717","ubWpCEa0JkM",NA
"2718","8b1F8p4D_uA",NA
"2719","7TycGwEbJa0",NA
"2720","jlR3T0r7exw",NA
"2721","5_-spKPRU-I",NA
"2722","QVWxzZA4KSo",NA
"2723","q3WWxTbS7gc",NA
"2724","BslcqqAOmRQ",NA
"2725","vfNe4a67pWE",NA
"2726","PXvggkfusi8",NA
"2727","LfNiC9XiKTU",NA
"2728","SFejUSu3iDE",NA
"2729","ym5e-QwsXA0",NA
"2730","gSoRJXxKytc",NA
"2731","rN6VfMy-sFs",NA
"2732","Tx2OGsc06-4",NA
"2733","7bZXRWl7N6c",NA
"2734","c_AfDKrnpzE",NA
"2735","cPVg75umbLg",NA
"2736","f6a_eGFDG_Q",NA
"2737","HlaoVkWRa_A",NA
"2738","V06uqRkQEMs",NA
"2739","k27mr6p-yhY",NA
"2740","j-LYszuQV0E",NA
