video_id,duration
W7-PwhWz8P8,1.34
xhhENspVY3Q,14.27
fs38PSnMyHI,3.59
PNsD7u9lHdg,4.13
mQdG7kDwumA,22.22
n_JZ8Lsb_dI,10.22
atWzWqGN9Vg,16.32
dG-Uvw83sPE,10.41
PXiXGf8wANA,6.57
pcvTBmsPotU,18.57
dBsFdEs9LnU,20.22
yQ8o5BkxRIY,1.33
Wh3ZDBg5SmA,11.55
svG0RmIGBPU,19.07
AbCMLL_ob78,16.05
Uldmia5eDOY,3.09
iS6DQkyr8gw,14.55
3qDlAUr1-18,11.26
2zWSNHuqtPA,5.46
54cZ1El6Sdo,5.54
oOQ1sPIH7QE,11.07
N-uGS_0efI0,5.08
LA7T0GSjzg0,3.34
r1sfb0gKdBM,12.36
8i6WOn45OTo,11.42
R0clWQjPVSI,5.17
zEkX_Wr1ftM,1.22
D_uMIiXQ654,4.17
wppv4riURm4,12.19
fB5bH8e687E,33.24
e8Ir3cmq7UE,11.28
uJucvI1sBho,3
s5GfhGFVCFE,11.29
0xHbe_4MNHE,17.41
jq-ccYcyWqI,0.54
zOsA3mc1xGw,1.57
D0Ajq682yrA,2.12
avbzTvIgOEs,2.54
PYB80LH7fy4,1.37
TpQZ42FPbsI,19.59
mKHmT4chv9A,11.59
_pHSV5hDcp8,11.1
-HK_X7PzslA,4.31
7mMYIgBL0Fg,21.15
aG6l00AuXrA,21.15
evpuRHtTUi0,2.06
ZLrtNIYcmiE,2.07
kOLHin-LsZc,26.03
EbGCauq8Lrs,37.44
Qh7DhW5KxXg,13.23
HuN1F0q6Y7o,19.43
O2IkzZjUwHs,6.51
g6m4FvDP_Gs,6.16
WD6JK6oEOIE,40.15
mSpXxxld4o8,10.36
hKXVIE3t7_s,2.27
ON95Ttaxawc,20.14
sdwLOvC-_es,21.18
mGOuic4qnCs,13.57
DEkl2qq9VXI,3.21
D-6cXKQgp1E,10.15
0Zi8KbgVhFc,22.29
bgSjFFINi50,10.2
cX-4DicL_QU,1.22
i-1NT9TS19o,5.25
_JVQOiw_OUU,3.17
Qqtgpw21lr4,16.4
zYiggvLG86g,15.27
r0QhYKvFa7g,5.27
3O26kPrVomA,25.5
NU04kMTvYtc,6.1
x-_QCglic14,0.16
MmQLEhcmIIY,2.06
46ZXl-V4qwY,20.59
_D9FgRBhmWM,0.32
RCeGBzux2VU,0.46
tj8mQtcqwyM,10.08
ax1csuZ6xTo,0.33
Sgr90HS_g7A,18.5
bIGjW5hw18w,0.53
oHOudL5d14M,1.04
QF-2MKSrrZg,15.56
XeSDMlvOgNo,13.22
XiExTukDlpY,7.46
RqqqiGSr1I4,21.06
qzxGZiAdI3Y,6.03
9cqb5rbKbVo,14.37
laCe3wk0f7k,4.39
Oz_9PMI8U0Y,8.48
8Rjiqa7Ws0k,5.29
BcZrykfBebU,11.44
erhkZBAqHkY,1.14
2ZK4piveRgY,2.46
ejs-rQjP_s4,2.06
6ADah-h285k,0.24
_-zzAjt0Fh4,12.47
yWDYj_46NRY,3.42
YhOf0H_gLP8,3.38
WAxa3MJEhOg,15.54
HzW_kD8gE0g,3.18
_MVzXKfr6e8,3.02
f2hQn7Hd7fw,0.5
D1hwopQLeCU,3.55
Rhmh5KHTs5c,2.06
Vdnj9gPEAFI,4.23
eHbByA0fQnQ,3.06
l0eaEaaJaiU,1.07
77kJEVrQPsM,11.13
xx9ifL3IgsY,2.06
3aC8cRbXsNw,0.47
cjC0yvP2--g,2.47
OuGEwPfv84s,26.18
TmiyB1RIMjE,10.16
pVqWRyRuoQ4,nan
2iDqXDq51gI,10.19
lCLm9eK5k1Q,10.26
oXwdfqqmF40,1.5
Ha5C7FY6C4Y,1.5
anDkS4aJYxM,1.18
YI6VitCyHoc,6.34
7rQpIcjs86U,10.11
lD9tjBUiXs0,3.01
cw1daSLJ-rc,3.12
ShqXL-zfLxY,1.25
z371zrxhCaI,13.35
MHc-p0C15RI,3.2
SgCPMIRdFpA,11.49
fK3_uf8FLHc,3.51
srPktd4k_O8,2.13
Jma-4PdT8dU,6.14
ebdXDm2EjAM,11.3
mVjdNfM62KY,11.02
RRXU5Ms5ZAY,nan
OtYvetHON7o,54.2
CJly8FxR7-o,20.17
64rbkgQtczQ,4.3
DuVeVw2ArAI,1.28
neRjnJ4SWMk,4.36
-SchruSObxU,1.37
m1JOSkkpIPM,3.13
kJVciTqsUAo,8.03
HxvLdgfp0m8,10.11
PI0keooEPyM,10.5
iyEshZNEDp0,2.4
