"","video_id","duration"
"790","rWVXLy_fJGk",NA
"791","KXE6MDp9E6s",NA
"792","HbEV2n65qD8",NA
"793","4-JlooqIyFM",NA
"794","1LS-yxw1k9U",NA
"795","fCpu2GJgbgQ",NA
"796","KH77HhmS2ts",NA
"797","KH77HhmS2ts",NA
"798","XzPVP6ji750",NA
"799","MWQxBZs75K0",NA
"800","2-B7w5YpxUc",NA
"801","qky1I3a2e0Q",NA
"802","JP7WmSSn47Y",NA
"803","ekvd_XhCyL4",NA
"804","NQThV3ldCEI",NA
"805","NQThV3ldCEI",NA
"806","0QnHURuUo14",NA
"807","0QnHURuUo14",NA
"808","hhr8IWP9XCc",NA
"809","f5XZa71E-jQ",NA
"810","Cy47Zm-F63k",NA
"811","Cy47Zm-F63k",NA
"812","VZmDtzBs-KE",NA
"813","j2aPRlWELwM",NA
"814","_M-iBZZ8b9k",NA
"815","9Y_00Ud02GE",NA
"816","9Y_00Ud02GE",NA
"817","Adyk-KSdM30",NA
"818","iO4MaSmuxTs",NA
"819","iO4MaSmuxTs",NA
"820","LpRR8Z4Pqjc",NA
"821","vENDopI5Zk0",NA
"822","vENDopI5Zk0",NA
"823","07pCUFgTXoc",NA
"824","Cy47Zm-F63k",NA
"825","Cy47Zm-F63k",NA
"826","0QnHURuUo14",NA
"827","0QnHURuUo14",NA
"828","7z_DzizevPI",NA
"829","WJ_KCdXV5zE",NA
"830","9Y_00Ud02GE",NA
"831","9Y_00Ud02GE",NA
"832","vENDopI5Zk0",NA
"833","vENDopI5Zk0",NA
"834","2MmByCWJ-Rk",NA
"835","MrBl3dhbAKU",NA
"836","VeoiEqdkKAk",NA
"837","128PlQ0LPHk",NA
"838","w_ARjCb9gtc",NA
"839","DzufA7W-Jo4",NA
"840","Azh4YUM34Dw",NA
"841","uK9ouDPrcKQ",NA
"842","sFzCikcEjZY",NA
"843","V4iprzOXUW0",NA
"844","1jyy1vOb0aY",NA
"845","gmJZpcBfAAQ",NA
"846","s6z-JwK-tTA",NA
"847","iO4MaSmuxTs",NA
"848","iO4MaSmuxTs",NA
"849","k_4lBxO-BCU",NA
"850","wmPX-ZJyUCM",NA
"851","KH77HhmS2ts",NA
"852","KH77HhmS2ts",NA
"853","QSVw3c9EI5w",NA
"854","k04ErjFQO-c",NA
"855","wA-QW1HP6sQ",NA
"856","NQThV3ldCEI",NA
"857","NQThV3ldCEI",NA
"858","iNsMCDbbxWg",NA
"859","MqvXNydFZEI",NA
"860","887cfvcTl-Q",NA
"861","KQaPJDVRg9Y",NA
"862","MASjHtM53ng",NA
"863","H8B_8SzxYcU",NA
"864","bOUuAdwT4Tg",NA
"865","7ngeIDkBxKo",NA
"866","KuFa1y1opFQ",NA
"867","KuFa1y1opFQ",NA
"868","msTzWoCd3ks",NA
"869","l8HPYFsWjwM",NA
"870","3W7ncVIX0-M",NA
"871","Akn91JgKKx0",NA
"872","VIU1W6xiT2Y",NA
"873","GVqE_OPzN6c",NA
"874","t3yFQPwV4so",NA
"875","bJNFMm_4pA0",NA
"876","a-VLZ0T8WMo",NA
"877","yjgvl3u6Um8",NA
"878","7qHGlzT_jN4",NA
"879","Ml02iaS7soM",NA
"880","5stof8prYkw",NA
"881","-C3CjOkF-jY",NA
"882","PoFDrlz3Hsc",NA
"883","mFtH17eFmJQ",NA
"884","IIgJ4P1rq_A",NA
"885","bHTaxqUW8mM",NA
"886","j-ZyDl7NuaE",NA
"887","5hBvhDhKm5Y",NA
"888","jEGqwB6WIXo",NA
"889","Oz42l-KZgJo",NA
"890","JDzXR_mV_fI",NA
"891","5HAfyCBz7kM",NA
"892","BxIOtWWpEkM",NA
"893","JSgiCe-NIG8",NA
"894","u4yvNMwyWbk",NA
"895","1SPe82HIf4o",NA
"896","foyzc8Hxu6o",NA
"897","U25C6Y495ko",NA
"898","53ldEcywgQo",NA
"899","tQ0mzXRk-oM",NA
"900","YnxHyBbYwQQ",NA
"901","BH-DlwTPGR4",NA
"902","P7GV28aAIr0",NA
"903","M2Ptc335RiU",NA
"904","BId_L9FqrwI",NA
"905","IAKp_0PXec8",NA
"906","OoI7_xMDNow",NA
"907","qqSyecJ0zAQ",NA
"908","s6AmG8AufkM",NA
"909","D4_Ckc24mbA",NA
"910","DpvHOf-sp18",NA
"911","KuFa1y1opFQ",NA
"912","KuFa1y1opFQ",NA
"913","kZR0LXE0nmo",NA
"914","71UToH2UrSs",NA
"915","oNS0H7LUzLw",NA
"916","PnPt0wOicV0",NA
"917","_6ohUUzh9kk",NA
"918","cRXyKt5PJxo",NA
"919","lBDDHZTM2IA",NA
"920","qOg3AoRc4nI",NA
"921","X5m5FbZLvZs",NA
"922","crRTffDOxGU",NA
"923","GF_bsZMe7zg",NA
"924","-LkboVWr69w",NA
"925","hZnBlAYRKs8",NA
"926","igZANO_Q1uo",NA
"927","Isspu_CQNgA",NA
"928","Nsdf7TD1GHw",NA
"929","WYOVGcydM1M",NA
"930","9XH0tXg4YVs",NA
"931","P_nrGanW3w8",NA
"932","qu9kMDDsB4E",NA
"933","qu9kMDDsB4E",NA
"934","YUyg7I0Ys4I",NA
"935","qu9kMDDsB4E",NA
"936","qu9kMDDsB4E",NA
"937","0NsBor0jY6Y",NA
"938","eyGXBcsw2do",NA
"939","Bcl1gtfNgww",NA
"940","VlsQC87i06w",NA
"941","zsv6v8aN9dk",NA
"942","feGHmv_eDcw",NA
"943","JtF-x8EMMCM",NA
"944","mXcZ7WDsVwk",NA
"945","yehubVC6EBE",NA
"946","AdzZ2Cr_tu0",NA
"947","sC_YlhYh844",NA
"948","ziIS6NJk_GI",NA
"949","Kw8jKvJEVTk",NA
"950","xyxtrxa60mA",NA
"951","CigEQmYNJjk",NA
"952","aqTm6wHcJYI",NA
"953","pERXVqS54XE",NA
"954","v7xjyKzR8Lc",NA
"955","invFudGIi68",NA
"956","EL733nvX1Pk",NA
"957","d1FZ4C3_ujc",NA
"958","foddTOat5eQ",NA
"959","bSGem1H36eQ",NA
"960","Z1i8kbjsvHw",NA
"961","xVO4wiYBEWM",NA
"962","a6rQ1kFskzo",NA
"963","teTYU_DVmPg",NA
"964","8gyYlEnkYtk",NA
"965","ofGP-cy30Xk",NA
"966","C3A9nVPMiJo",NA
"967","gNC0L3Z49qA",NA
"968","vihenYKweso",NA
"969","fyUbXVCysUM",NA
"970","eltC7-luSoI",NA
"971","xhxKWc12_Po",NA
"972","L_tPzu4QuVo",NA
"973","v5IPF5y7i_k",NA
"974","S3_r7aDV4lQ",NA
"975","EtpBbRsNr-M",NA
"976","mwxUd_WEu1s",NA
"977","rQFSR48R4V4",NA
"978","9ttxmg2nBOQ",NA
"979","Y1rOI35m1AM",NA
"980","l8jUNjf5YX8",NA
"981","yiOic_JgTKY",NA
"982","JOAWOLaxcCA",NA
"983","OA_-0niTLp4",NA
"984","7W8r7AOyf04",NA
"985","geO8imFyazU",NA
"986","IuGJ8k6lcOY",NA
"987","YDTGodG5h08",NA
"988","gXARGZF1Wp4",NA
"989","YcihKBUU8aw",NA
"990","ZY5oov1_jbo",NA
"991","ZZhQQ9l8YD0",NA
"992","-mNUmKNzGgM",NA
"993","16g227KwNDM",NA
"994","nIbadci1Y3Y",NA
"995","H5P1o-N6s-M",NA
"996","CtWqv0Z3ErM",NA
"997","R2k_Tkwz5hQ",NA
"998","fkcoikeyo1I",NA
"999","jq_4ZJrfm3w",NA
"1000","wyxvyh1Ssro",NA
"1001","u3oXweg3nX8",NA
"1002","q9nHYIAsgVA",NA
"1003","n9UxHQ1unn8",NA
"1004","32_KENF4Rsc",NA
"1005","UCTFQ8OK8h0",NA
"1006","ZhPAjaFEnVU",NA
"1007","7La6I5U8JQI",NA
"1008","zlcJlMpgAks",NA
"1009","KIG1s9Ia1jU",NA
"1010","qGqiHJTsRkQ",NA
"1011","9ZflWGh5mJY",NA
"1012","zOceeeWDTag",NA
"1013","pdipblQmgnw",NA
"1014","g6YmUpt_zYA",NA
"1015","aFdjGLCn2go",NA
"1016","dgg_JkHeFJs",NA
"1017","TVQdq1kbN6Q",NA
"1018","stznrpS3_Gc",NA
"1019","_QP5XTFl4hw",NA
"1020","Aow1oh23JKA",NA
"1021","kjukMbfVc-Y",NA
"1022","jDN4ygPL9oc",NA
"1023","2pXvwPY-iTI",NA
"1024","p-YaTGA4kW0",NA
"1025","MaFkV-SeRyo",NA
"1026","YPuhNtG47M0",NA
"1027","QTli1HU9axY",NA
"1028","U9GOfc4UNek",NA
"1029","l9laReRAYFk",NA
"1030","G4wTERfoPfA",NA
"1031","0DEKkcJHWMw",NA
"1032","h1ExUHMA5gw",NA
"1033","mXiPYeZsbuE",NA
"1034","RogL6k8acY0",NA
"1035","wiZShYMpd7s",NA
"1036","E4257TfOCew",NA
"1037","GqoEs4cG6Uw",NA
"1038","MPciFaF7DkI",NA
"1039","q0hyYWKXF0Q",NA
"1040","r7rcE7bhCFE",NA
"1041","b7vBMrySXM8",NA
"1042","Zf1QQO1HgYs",NA
"1043","A7ZkVDTEg6g",NA
"1044","uloBdN4WNkk",NA
"1045","LFpFPHqAmQg",NA
"1046","iphqRPaaeP8",NA
"1047","Wj80g9MeYcY",NA
"1048","M6xZH9XzDzU",NA
"1049","YeYi9G8x-38",NA
"1050","zSJuUhM9zQ0",NA
"1051","j4paVOmz9oc",NA
"1052","KgTgVd1yhHs",NA
"1053","LXuRLm2_i7I",NA
"1054","znQIy4WvNB8",NA
"1055","0rBnkBIhoFE",NA
"1056","dWls64OVYmg",NA
"1057","fEZrbn9rVyg",NA
"1058","7iPyz6Yqwl4",NA
"1059","kCoMHyKliLQ",NA
"1060","m86AdMLa_jw",NA
"1061","jlygfTxNaY0",NA
"1062","YFZAOUx71z8",NA
"1063","CRg68F2lyQM",NA
"1064","YXL33tEUA3g",NA
"1065","Nd1TozqJJ8w",NA
"1066","leopt__ATR0",NA
"1067","VUo6NKm7peE",NA
"1068","hP6FIhE58tY",NA
"1069","b3fQr3ec-9o",NA
"1070","qfyuad-0j-4",NA
"1071","TxH1VYh2HQc",NA
"1072","QskSDQK4bfk",NA
"1073","cDLzkwuXV4Q",NA
"1074","3nY90-U70kc",NA
"1075","mnEx-KX-aEs",NA
"1076","BqyeR9rOaPU",NA
"1077","DISyzOYnoLA",NA
"1078","UhmDaf9f0Rc",NA
"1079","DzlHzYUVZ8U",NA
"1080","6C9G8b1iumQ",NA
"1081","KFa-m77Uyyw",NA
"1082","IPvY5LVfZO4",NA
"1083","-GA27Mn3GvA",NA
"1084","i0xtDz7EEHg",NA
"1085","i0xtDz7EEHg",NA
"1086","i0xtDz7EEHg",NA
"1087","i0xtDz7EEHg",NA
"1088","RbkKtz501es",NA
"1089","66ip7Fjimm8",NA
"1090","1jr5BtcR8pI",NA
"1091","XzCqD5zAcFs",NA
"1092","61o8J64XIj4",NA
"1093","sgvrRoknibw",NA
"1094","SRuQzlVjOSM",NA
"1095","FjrSayzGwOg",NA
"1096","_4Wl1sG_CcM",NA
"1097","Zq6b_WFajZU",NA
"1098","Y8nQca5yyTQ",NA
"1099","bx2jIjv5g-M",NA
"1100","EgzZGLa1_n4",NA
"1101","Gm872pHVCUE",NA
"1102","B5xt8GA8L10",NA
"1103","wdAi4O1wSeo",NA
"1104","IQQ8_VVR4TA",NA
"1105","PEr2jxd3mDI",NA
"1106","VIU_xvQNNgo",NA
"1107","1vuAmkC4td0",NA
"1108","RSXHxwryNUA",NA
"1109","wrvEjr8QuQ0",NA
"1110","4gC-qgSmGDI",NA
"1111","xOL9tFilqeg",NA
"1112","Tci0dw0Nl0M",NA
"1113","AST2-4db4ic",NA
"1114","yZQpclS3tO4",NA
"1115","cW7NAxn3oVQ",NA
"1116","OjljgkCQv5c",NA
"1117","YOpySXANjxU",NA
"1118","oEvbinEldgY",NA
"1119","RDj8Y2K0ODA",NA
"1120","y5aAcMMSqVs",NA
"1121","OU5PjPPQ8qk",NA
"1122","kNw8V_Fkw28",NA
"1123","eQHKhg4dBlA",NA
"1124","ZHh4hWWHD7I",NA
"1125","1JLUn2DFW4w",NA
"1126","0jda8b7F83I",NA
"1127","Tb-E-WUJl44",NA
"1128","HfiH_526qhY",NA
"1129","ZnKvQbpDYXU",NA
"1130","5FV74Nbu0i0",NA
"1131","RXqHMEW9ZTM",NA
"1132","WavZVQM3U00",NA
"1133","DTZawxHLv94",NA
"1134","neBkma9xtjM",NA
"1135","ejqSTxm8Fws",NA
"1136","lZKqMVPlDg8",NA
"1137","RjzOrkxqMGU",NA
"1138","1gzdlfCp2Iw",NA
"1139","zK7ztTKzTnQ",NA
"1140","Bkj-NuT_qVc",NA
"1141","qn9UT-6Edag",NA
"1142","Ux9tIuEYxP4",NA
"1143","iXwipiMXxZQ",NA
"1144","rZ1yxpyJrb0",NA
"1145","-iwb6fNf2J8",NA
"1146","FYUOAr_NnSQ",NA
"1147","RCY3dk9PsX0",NA
"1148","sPRyLj3c_eU",NA
"1149","PnDolZin798",NA
"1150","90bjGtyTjV0",NA
"1151","kT0H9wd0Fic",NA
"1152","Ygt7hnkqEcw",NA
"1153","ocjZfos8bAo",NA
"1154","Muq8JTtnrTo",NA
"1155","54oVwaJiAzc",NA
"1156","CRZhAonfTZs",NA
"1157","0n53mySm0Tg",NA
"1158","rCq6o1EGRTg",NA
"1159","jIjxupYTkdo",NA
"1160","IZav3EdNK_0",NA
"1161","8hbmkeVI9oU",NA
"1162","YjB-6zifCzA",NA
"1163","uDzYAy2BfK4",NA
"1164","Lub8x-mMjyQ",NA
"1165","yB8SZgYlIy4",NA
"1166","E7nXegidi0M",NA
"1167","ELV4UJ8-9_k",NA
"1168","pWX9DPMgPpU",NA
"1169","cK-bAc6T9Oo",NA
"1170","adDkqD7GO8c",NA
"1171","5XzuByiu4Lk",NA
"1172","RvaNzkwYCWQ",NA
"1173","p9_wDyAp1tI",NA
"1174","HlP9uGQ56ag",NA
"1175","_f0zgDvKUFQ",NA
"1176","lXa1_X9XK4Q",NA
"1177","5JUq9UvK8bc",NA
"1178","HXCHQZ5qQVs",NA
"1179","Mf_iQ4SO9yw",NA
"1180","zZa297DBWI8",NA
"1181","0AOkkH8K_VI",NA
"1182","bWkLEo7MXJM",NA
"1183","u0R7HE5j6mM",NA
"1184","yXzjTdFNuS0",NA
"1185","FxrqKGoRznk",NA
"1186","D-9j2rNcpj4",NA
"1187","AKVXuhS_Dug",NA
"1188","pTdzH24WBE0",NA
"1189","998SNqRZTRA",NA
"1190","hbNp07ezVFU",NA
"1191","aOaQhMmHheQ",NA
"1192","CE0hkrpUVbQ",NA
"1193","R4j_zzxbRRs",NA
"1194","MIi6Dx7JcM0",NA
"1195","D73UbKGu470",NA
"1196","34UR3QMdClI",NA
"1197","8-Zb02mJt9Q",NA
"1198","t6Q_VL75Zuw",NA
"1199","Cohh2-yEUPU",NA
"1200","6T-A_g-kdZk",NA
"1201","bpeP3kEhQlc",NA
"1202","7HdnjedyXwA",NA
"1203","tTy2rbXzXBA",NA
"1204","ZqmzDhnuEpU",NA
"1205","9SPFrWpaFtA",NA
"1206","MZi2GYsTUF8",NA
"1207","sOQIwifPS64",NA
"1208","Lkrby-_NJTs",NA
"1209","rU21YFSRATI",NA
"1210","ofxhQNphJMQ",NA
"1211","DPnRs5Iy9aE",NA
"1212","MQsQMGq894E",NA
"1213","XPpUzQTWlbY",NA
"1214","93PAo3W-VNc",NA
"1215","LfIBoD2G9L4",NA
"1216","c5BRL9andzk",NA
"1217","DLZ3u-gQJeA",NA
"1218","f5BozoQCk-g",NA
"1219","LLEsQSl1hr4",NA
"1220","9r--B7aBdxs",NA
"1221","LWXUtBvWVPk",NA
"1222","Oti7mQZ6KpU",NA
"1223","zkdIK8Tk2vU",NA
"1224","lz3Cy5dWYyo",NA
"1225","wiUfB_-tGs0",NA
"1226","hBI_hAoC68I",NA
"1227","M8zSUcjICQU",NA
"1228","QCbL1scFx_8",NA
"1229","gCJSSFV4e-8",NA
"1230","yryXzmfAyKs",NA
"1231","eqkLmMndizc",NA
"1232","l2an-wYSlcg",NA
"1233","3JTjqha9mE0",NA
"1234","9pZiJIrkTRU",NA
"1235","Up3D-C2Tkyw",NA
"1236","dfFUdiNwI-c",NA
"1237","cXYr9L7-6Wo",NA
"1238","Q7VmTvgPpz8",NA
"1239","ZKTXB00-SXY",NA
"1240","UmVSGycvXu8",NA
"1241","9YRIEWMGxrE",NA
"1242","mcyCgtSQTxY",NA
"1243","1Lt6fpcp0wc",NA
"1244","k39R5HzsnQg",NA
"1245","c8Bgux59dU8",NA
"1246","3E6DKzwZd6w",NA
"1247","WUM0kMRsEZE",NA
"1248","VjPrTXwyfNI",NA
"1249","kTK4GbFXAO8",NA
"1250","yYXPvSHtpB4",NA
"1251","QxrtS5A9c0o",NA
"1252","AyU6pcyqTsk",NA
"1253","30Ko_6smVdk",NA
"1254","AgnOi9uSw7E",NA
"1255","lwue4-Ztf_Q",NA
"1256","QCqJW1sqK6s",NA
"1257","B94JDCkDgds",NA
"1258","1yAf5Ms28Eg",NA
"1259","cedqrxlA4a0",NA
"1260","L5lTMS1soMM",NA
"1261","7Bj5BtHcusY",NA
"1262","GzPd2_HBQ3o",NA
"1263","c7btOB3TMCc",NA
"1264","n_RlFP4k6Ys",NA
"1265","ygIbj8H1PJg",NA
"1266","PUrCvDyRJbo",NA
"1267","YUKiz-pp7U0",NA
"1268","s-LK35TUBdE",NA
"1269","uxYBA4QWrIM",NA
"1270","qal6Hf-nNlk",NA
"1271","hzGrwaFztrE",NA
"1272","LPtkV2Kgk3E",NA
"1273","mbTwGJhqrv4",NA
"1274","yH8YspHM27s",NA
"1275","f2uHnfI54fU",NA
"1276","Z2L42G7tAHo",NA
"1277","DM8T7zqNsNE",NA
"1278","4DiHq_myrx4",NA
"1279","2kSjgiV4wG8",NA
"1280","PRxpsclx650",NA
"1281","TWfz3zfHNCk",NA
"1282","VuwboLzEM-0",NA
"1283","qPEeo4qGKF4",NA
"1284","aDshY43Ol2U",NA
"1285","1OdWzXT86es",NA
"1286","7STPc_5Ae4U",NA
"1287","pOLlaRDyII4",NA
"1288","a09KyiHNKYY",NA
"1289","wlpunOUxYSo",NA
"1290","_Zl5EzrpZ9E",NA
"1291","ZKbydYg8R-E",NA
"1292","KZxxwRJsNxg",NA
"1293","yXHHcs3YwQs",NA
"1294","BMrYdkV37g0",NA
"1295","UHmWO5_wmoA",NA
"1296","1wn9l91LVpI",NA
"1297","EsxsAZT85s4",NA
"1298","AKKRhPJdsqY",NA
"1299","X13iHHZhhCU",NA
"1300","QzBig8uEm5E",NA
"1301","gddcUtzsKgg",NA
"1302","4C_Mv44Jv78",NA
"1303","cZKP0R0w7_4",NA
"1304","sUlelAYZGRE",NA
"1305","xTlWHMoGqhA",NA
"1306","easyichzP5M",NA
"1307","0G1eGvBVSJc",NA
"1308","U8J6SjDCmZY",NA
"1309","eu3QDY5z0d0",NA
"1310","PUpCChxkZbY",NA
"1311","MWG1As2Nm-g",NA
"1312","qRrRhvLxbXw",NA
"1313","u0C-Hywcy7Q",NA
"1314","5k1KjQBqurQ",NA
"1315","Us3z3TIxTOI",NA
"1316","BONMwGL-kVg",NA
"1317","PHT3J3BKpew",NA
"1318","hbrXd8T3fE0",NA
"1319","M7z6F4Lcthc",NA
"1320","8kMM90hh-O8",NA
"1321","mmVRIR_eJc4",NA
"1322","xH33uI-cqa8",NA
"1323","MukIXLmFEWU",NA
"1324","0JsWh-WN1DY",NA
"1325","rf3iHqE240I",NA
"1326","qDWJllytQwM",NA
"1327","hDPZvTcKyzw",NA
"1328","RByoMwxHxxo",NA
"1329","tj814hcan3c",NA
"1330","rWtRFEEbdhk",NA
"1331","cK_scrPFOt4",NA
"1332","zcNWeWxgw5M",NA
"1333","wJY-4ueo-3U",NA
"1334","qmQP4TBvCu4",NA
"1335","q849TUnJRO0",NA
"1336","l0jVo2oGDwo",NA
"1337","I2RZVusUbCU",NA
"1338","-ottnI65duU",NA
"1339","qOuNceOzNAI",NA
"1340","8TYwRQP_8Ek",NA
"1341","Tj_48kPwKtc",NA
"1342","T-Bvf6s7gts",NA
"1343","TNo1l06Jz_w",NA
"1344","XR-_dafQRxc",NA
"1345","77ZdDhj2iU8",NA
"1346","-lfOObH83fk",NA
"1347","dyOyfnzMX0E",NA
"1348","eQPSq3kSjfg",NA
"1349","NzDyWRRI4CQ",NA
"1350","8CydgiuZ6No",NA
"1351","6SX4EYJM6zU",NA
"1352","HRNq5O2ieOs",NA
"1353","UpJrUNJcS5w",NA
"1354","VYslZytdOWg",NA
"1355","juDsiLpI3QU",NA
"1356","86gZJB0voCg",NA
"1357","F6f4eAXQkqo",NA
"1358","Q2YB7jfpPEM",NA
"1359","HAg3fuFczs0",NA
"1360","JyQJHOEK3RQ",NA
"1361","I5dD9n2HlIg",NA
"1362","Nk8ca_ftL7c",NA
"1363","1CKDs0APLhQ",NA
"1364","tGgLvA31RQw",NA
"1365","5Eulut8erDQ",NA
"1366","ubWpCEa0JkM",NA
"1367","8b1F8p4D_uA",NA
"1368","7TycGwEbJa0",NA
"1369","jlR3T0r7exw",NA
"1370","5_-spKPRU-I",NA
"1371","QVWxzZA4KSo",NA
"1372","q3WWxTbS7gc",NA
"1373","BslcqqAOmRQ",NA
"1374","vfNe4a67pWE",NA
"1375","PXvggkfusi8",NA
"1376","LfNiC9XiKTU",NA
"1377","SFejUSu3iDE",NA
"1378","ym5e-QwsXA0",NA
"1379","gSoRJXxKytc",NA
"1380","rN6VfMy-sFs",NA
"1381","Tx2OGsc06-4",NA
"1382","7bZXRWl7N6c",NA
"1383","c_AfDKrnpzE",NA
"1384","cPVg75umbLg",NA
"1385","f6a_eGFDG_Q",NA
"1386","HlaoVkWRa_A",NA
"1387","V06uqRkQEMs",NA
"1388","k27mr6p-yhY",NA
"1389","j-LYszuQV0E",NA
"1390","5csDkBlgb24",NA
"1391","8cpTkdmi2TI",NA
"1392","mBBUr2MOyTM",NA
"1393","eyMq6KuWUJQ",NA
"1394","vpAMDXRqmWY",NA
"1395","KX2eIxQmDSQ",NA
"1396","x9NTXVtCz9o",NA
"1397","mrPb4Y0eewA",NA
"1398","FPAk81X3tTY",NA
"1399","jXL4YQa7JAE",NA
"1400","eRdE_s9Gmc0",NA
"1401","HeGMAM9Dgv0",NA
"1402","hctApy_i-qg",NA
"1403","Sw_K24hbRjU",NA
"1404","d81ur0_H_zQ",NA
"1405","mr-M3-QYKyo",NA
"1406","V3iJpVqqSBA",NA
"1407","QAsfOcGjgoM",NA
"1408","8CVEIE9V_is",NA
"1409","NXTv3mBj2oA",NA
"1410","tpKSAQvCP2Y",NA
"1411","Y6tvRqVCSac",NA
"1412","QFcA3uQp5VQ",NA
"1413","LMIW7HR2LOo",NA
"1414","lyK3U2iVnCA",NA
"1415","dInwVhRtN4E",NA
"1416","TTfe2Manwmo",NA
"1417","yacDlrwsABY",NA
"1418","TNosPXV8W9o",NA
"1419","-IPanvJaZ0I",NA
"1420","MU4QL-VwDlc",NA
"1421","1j1gfHwLICo",NA
"1422","Iw_mpCvN2mM",NA
"1423","OEliPNPlB9Q",NA
"1424","rxy9NVog6Lc",NA
"1425","sqW95LOMrBU",NA
"1426","WSfOtDcL1m0",NA
"1427","VHr1hIxPrw4",NA
"1428","v5L6wjOfEOg",NA
"1429","210HdCL8fMA",NA
"1430","9nvutT-Bj3w",NA
"1431","CdU_Vm3gOO4",NA
"1432","bVISTe6rah0",NA
"1433","CLWrLZMyzhU",NA
"1434","wl7FV1LHcU4",NA
"1435","5fvTKc1i8Xo",NA
"1436","Oo2MB6n6VjY",NA
"1437","gvMHs3B0GqU",NA
"1438","AkLELrXU0yI",NA
"1439","OOQlCD5qMPY",NA
"1440","cenLUmBgLM0",NA
"1441","pnHnZB99X2k",NA
"1442","S1k2McCI-v0",NA
"1443","kn5tPL-OnMM",NA
"1444","pI417jeeUNg",NA
"1445","Yt1jQ6KcArg",NA
"1446","Yo8XZKkv5aQ",NA
"1447","v-mQ6c86_LY",NA
"1448","jbfMvlLodbM",NA
"1449","tshYDrzxTvw",NA
"1450","vohA4wEOyHo",NA
"1451","z3cuKliZ58Y",NA
"1452","FhlsfkfZO38",NA
"1453","K18X7bwYkEU",NA
"1454","cludvHBlLHs",NA
"1455","7N0Cf1GeGVs",NA
"1456","goKxKmuWKJY",NA
"1457","HZ46yR-Lo8c",NA
"1458","DxVsB5sO94E",NA
"1459","va_NXwxSoSw",NA
"1460","CzmIrPvIzxk",NA
"1461","raTQK0AaSEY",NA
"1462","swY_WR5xZdw",NA
"1463","QT1qx-5K0y8",NA
"1464","tt-ifhj7D64",NA
"1465","LTLu3icCpQk",NA
"1466","3TpYRpn_ylc",NA
"1467","OEaNSRT-OJs",NA
"1468","o4_tHTmniw4",NA
"1469","IvOSJPfxXMc",NA
"1470","gut423ANiwo",NA
"1471","CbkWMJVhYUY",NA
"1472","EKbWvGLC97Q",NA
"1473","MACaqTydZw8",NA
"1474","jty6SSQoelw",NA
"1475","ENDnqHjBalM",NA
"1476","GsU_4-WMeVE",NA
"1477","qG-c8DtOm9g",NA
"1478","7bcgRjM3mE8",NA
"1479","1TeBl6jOHtU",NA
"1480","8W6IeNooyLY",NA
"1481","s-KAJ6iMQ3U",NA
"1482","g7OH2OhIjJA",NA
"1483","SAcpESN_Fk4",NA
"1484","paXOkGMyG8M",NA
"1485","sardEJDvLsY",NA
"1486","5Ff3GgI70aU",NA
"1487","2ACktbmscxg",NA
"1488","HCF1br05oLM",NA
"1489","APJOEIxjAGg",NA
"1490","ElZVKOPmxEU",NA
"1491","0xqA9tTZEZU",NA
"1492","DJ-gMKLrhWg",NA
"1493","89J5hbHcxdE",NA
"1494","zcFyXaLeXko",NA
"1495","vcpFB81IPSs",NA
"1496","95kTDwGuQrA",NA
"1497","FoztKuXEYnQ",NA
"1498","6ykQ_YQRL1c",NA
"1499","673V4RbuCIY",NA
"1500","EVdt2TjEB8U",NA
"1501","NkxyLeZZkQA",NA
"1502","imiWa74cb3w",NA
"1503","HhTbdpGPxV8",NA
"1504","m1E8bULFW4w",NA
"1505","KSxG05300Nc",NA
"1506","1KqD8k7zm7Q",NA
"1507","TKSlH-1XZho",NA
"1508","3KykImCH9Gg",NA
"1509","sFljGNQIiSo",NA
"1510","O3yz9KMdKIU",NA
"1511","ukk1iMQdfCk",NA
"1512","K_sHGt8TMIs",NA
"1513","r3exolMmz_Y",NA
"1514","T5flqU0SPUs",NA
"1515","aeQe_mZcyf8",NA
"1516","twjdE0606bM",NA
"1517","Ku1nQl43CcE",NA
"1518","oBSkuzol5d8",NA
"1519","s3i7YGtgDoA",NA
"1520","2jQBTKfH1fk",NA
"1521","zGcyzBD_pog",NA
"1522","nHopexb2L_M",NA
"1523","ROYp7JFbIvI",NA
"1524","OVVR7Voao3I",NA
"1525","sGA81VZOGqI",NA
"1526","OpwjrFKp5gM",NA
"1527","6X1vaf2f5fA",NA
"1528","JC--GR5y80c",NA
"1529","1jhJTgvbJDU",NA
"1530","Zhu8afEu7DQ",NA
"1531","UCZVSr2Xt2k",NA
"1532","6yQb5HwndgQ",NA
"1533","GTUruS-lnEo",NA
"1534","hwdpBn8vY_Y",NA
"1535","dcGTy9CFd7o",NA
"1536","Gkv0-qUlZlE",NA
"1537","qw4965GgNGY",NA
"1538","3HP5zp2AlH8",NA
"1539","afbofqervWU",NA
"1540","QPKGF07SqTI",NA
"1541","gtDFBEHY5Mg",NA
"1542","MlVX1qgw0jg",NA
"1543","5dFI7M3D49g",NA
"1544","QiC-0Kjpj2c",NA
"1545","Oc7WuYfGbrA",NA
"1546","cG7YWGOTZcM",NA
"1547","r12w4iRBLp4",NA
"1548","ImutnoiBixY",NA
"1549","J4wTY746M74",NA
"1550","0OUh6N4k0Ns",NA
"1551","r7imYeuAfkg",NA
