title_length,description_length,viewCount,likeCount,dislikeCount,commentCount
12,26,260491,4437,80,203
4,22,14253204,310747,2760,39770
14,28,637401,9245,317,783
3,23,577299,3406,779,125
13,32,126602,1078,193,244
11,27,177246,4310,163,443
13,26,1550735,28593,554,551
6,29,277781,1398,129,121
4,29,197961,3413,84,463
14,32,512581,15100,222,870
10,27,216594,1735,134,59
9,28,259012,1856,183,445
10,19,262563,7912,121,936
9,32,113842,990,59,165
2,28,315839,3465,72,153
9,27,634140,6623,318,421
7,19,57787,226,52,41
15,31,92807,2120,30,118
9,27,4011732,23706,1324,1666
10,27,46707,791,29,107
10,30,676384,20098,280,669
5,22,55448,644,69,120
7,30,885320,5491,888,2366
11,27,416615,10379,403,562
16,23,1156091,12097,440,1399
9,27,74885,503,209,122
10,27,663029,7872,1134,756
10,27,313115,13080,295,1779
9,28,44999,20,3,0
7,28,313427,4043,230,296
16,18,589828,5638,72,268
13,29,83590,1223,65,165
8,27,97157,2113,35,138
14,28,1654644,13981,831,909
3,25,42627,617,38,69
5,29,3732541,43448,1823,7753
9,33,510974,10858,191,745
21,37,511823,5406,202,NA
10,28,74872,1473,44,84
11,32,436400,8749,174,217
7,30,6276114,57360,6576,4787
9,25,398112,9921,189,533
4,30,323517,2295,104,485
9,22,965053,4857,324,587
12,25,603867,14568,254,1058
41,72,3309470,12836,389,353
5,19,6249920,160448,4181,16165
15,20,817235,28390,379,914
13,33,207602,NA,NA,NA
7,19,15977,66,12,0
11,33,8840214,64320,2724,3038
21,33,56306,1480,26,136
10,28,248389,2260,165,182
10,7,2044452,44325,4875,10164
7,33,946869,26780,509,1469
11,27,44779,128,10,6
8,26,365456,4617,491,141
12,26,2766602,45548,879,1070
14,28,1747029,23745,526,1513
10,24,53853,730,31,153
9,29,269370,3291,136,448
9,29,79661,818,31,54
6,26,135314,1465,180,293
12,24,1103679,336,26,17
7,22,2308831,5878,1398,3129
8,28,581293,2699,133,117
10,121,199520,3826,139,374
5,27,618487,4459,129,324
5,22,156546,2071,84,163
7,19,44154,173,39,14
9,28,1072601,31012,826,1005
13,22,5031222,16475,1828,956
12,25,56547,417,50,51
10,26,549876,13095,372,443
9,28,2726808,24018,1354,2467
4,24,1870027,87540,905,8123
7,19,97792,435,63,72
17,31,535291,9437,162,630
7,35,1775479,22180,441,716
7,19,8868,47,4,6
4,26,767233,7163,201,140
9,27,299859,2622,224,728
8,20,26780,141,8,0
4,30,316576,18017,108,862
4,26,83188,1920,16,194
11,32,441788,3256,433,445
11,35,3380298,62892,1379,1257
6,33,3210392,55104,1614,2868
8,24,112000,2544,133,654
16,28,836271,15758,365,841
12,26,72920,389,50,55
5,27,130587,930,31,182
11,29,57792,573,26,60
6,25,2306893,3064,162,355
14,28,1950237,22606,746,1365
9,35,649398,16677,381,575
7,36,332730,7300,384,276
4,29,93637,786,15,58
8,25,79599,1087,45,273
12,32,557138,18301,418,759
7,28,693890,7020,546,89
7,19,19048,89,14,10
11,25,1997073,44458,1095,2095
