title_length,description_length,viewCount,likeCount,dislikeCount,commentCount
57,29,62431,3796,206,234
15,30,73890,3614,94,592
8,36,252795,8184,202,278
2,23,7139,78,8,5
9,24,326756,29201,308,3660
11,24,1055,94,0,5
15,23,54377,1850,39,334
11,21,1131,NA,NA,NA
8,25,312488,26126,274,2059
8,28,16231,221,46,24
10,29,68994,3850,40,98
9,27,35034,493,17,72
8,26,211214,21603,225,3335
7,19,25002,4685,48,751
10,21,1862,NA,NA,NA
14,18,1199,69,19,14
5,26,2831190,36413,1068,2044
6,21,25687,462,45,33
11,27,243809,13111,1082,921
12,23,237365,17718,250,10818
6,5,2140012,40418,1685,2547
10,30,329973,7345,171,478
8,21,5297,NA,NA,NA
12,28,9934,707,6,109
7,31,1706578,5558,555,0
8,35,140623,11960,105,1102
8,25,284754,23385,283,2252
10,29,167877,21829,202,2413
10,22,22366,246,6,115
8,23,316732,28931,301,3860
23,64,219609,1616,159,198
8,26,3526824,40030,1422,4159
25,120,50139,214,32,27
10,25,2397,77,0,3
7,26,79047,3759,27,283
12,26,757198,29591,642,5371
17,32,476054,11712,506,2
8,23,299982,36137,258,1952
11,27,49558,1195,76,105
9,26,156,15,0,4
10,31,4651,40,1,9
8,23,161975,3214,125,169
13,29,5443,301,2,72
14,28,243230,7632,370,511
9,24,122404,14314,131,2035
10,28,34492,753,90,109
46,73,55715,454,38,23
5,9,2993465,3228,1451,89
18,15,17052,1794,52,490
13,21,36530,2338,63,384
8,29,74153,2350,81,138
18,27,29403,1288,29,233
12,28,58313,3631,229,505
6,30,2426490,5949,512,0
14,30,48886,1433,30,193
33,63,14357,83,15,12
6,21,7813664,425459,4671,29301
21,56,9190728,145482,11451,10239
11,25,448,NA,NA,5
6,25,66056,2897,38,592
18,29,356692,13507,467,783
18,28,48809,930,21,69
3,29,249797,9251,307,357
16,22,282669,13343,338,1083
11,26,91007,4043,46,637
11,23,341340,25255,309,3139
10,24,118817,5529,116,334
21,78,10643,144,10,11
10,29,203568,20,10,0
3,15,4781,799,21,196
8,21,1610,NA,NA,NA
9,24,386781,12958,404,534
11,70,12721,192,10,24
14,28,16609,NA,NA,94
7,19,58854,447,46,25
42,59,3939362,36112,4038,1587
19,29,32352,901,24,35
18,50,9118296,217469,12132,16345
16,23,1677,89,4,46
14,28,4217918,9504,695,43
14,28,341147,2525,53,572
11,32,86538,426,49,226
13,29,47875,6608,81,185
12,31,2864,149,3,21
13,30,644833,16341,357,1084
3,4,97,1,0,0
5,21,7093,160,5,43
16,24,26766,888,91,211
16,31,43888,1952,36,220
10,24,203654,18783,214,2890
16,25,153,9,3,15
7,26,19228,795,14,103
11,35,97739,2784,37,188
6,21,10283786,552737,6881,22415
11,21,619841,15051,405,1562
11,36,14449,410,7,60
8,28,132863,78,12,10
8,32,3178361,5785,394,7
16,23,56553,1699,38,253
13,33,55334,2185,179,282
32,82,536882,5147,315,499
19,31,38011,791,21,76
11,23,35673,7907,38,175
18,27,946723,39219,1319,2743
20,85,120033,1050,47,192
7,26,232505,346,23,7
11,29,29408,851,35,80
12,28,41184,1191,55,151
13,27,104234,6560,115,1027
18,27,200799,9234,405,743
9,27,205448,2426,91,256
9,27,17450,1630,14,174
38,18,595584,785,378,24
12,27,8266,163,9,46
100,75,16847,531,53,176
15,31,37885,1151,13,117
14,31,2230,168,1,44
15,25,74853,2898,105,373
9,28,10714,405,3,60
4,29,3985665,39356,1593,2734
14,29,271710,18895,2181,1090
10,31,36672,1279,12,146
11,14,6186,443,2,52
5,7,1087022,1359,462,33
6,26,12026,393,30,48
12,30,117766,9645,273,271
12,23,61194,1082,100,143
10,28,64419,783,21,78
10,30,79930,1563,156,130
8,29,430173,12031,122,1223
15,39,4542,556,15,179
12,30,8210,410,7,38
9,31,2423766,5052,425,11
10,23,13266,516,12,64
11,30,126018,3163,113,102
11,29,106681,1924,33,39
15,29,71733,5333,325,536
9,35,12385,279,9,51
9,24,98240,1850,80,227
11,22,242,20,1,15
7,30,70880,1028,40,53
13,35,28137,768,44,247
8,25,74755,1381,30,251
9,3,161655,4693,25,423
16,23,16339,697,16,154
9,29,14855,181,5,39
7,26,1964408,5454,346,18
16,22,359396,15850,246,4822
11,27,311612,5983,656,796
14,28,188720,5836,308,365
12,24,21326,577,14,77
15,28,533422,23031,859,1103
18,29,121199,5089,164,10
9,21,1077,NA,NA,NA
5,24,23456,445,29,45
12,30,77007,1151,80,164
9,34,24363,420,20,33
14,72,77838,616,48,75
13,22,29505,2142,226,496
15,31,15124,877,116,350
14,27,604652,50283,535,6341
9,27,5514824,77122,5573,6840
14,36,19340,881,20,51
10,31,23531,1122,16,113
13,31,630254,21672,2390,2394
7,12,113989,57,15,9
9,24,68252,1767,63,210
12,25,102242,787,50,91
8,28,158515,3501,75,246
21,70,171382,1407,93,241
8,31,3387036,23595,1011,29
11,33,174129,2090,102,285
12,33,1654933,38309,1969,3320
16,33,86765,2109,96,136
8,25,2568197,21135,2237,207
3,4,142,3,0,0
7,7,2016,51,0,2
12,24,375393,2591,67,235
7,23,14152,269,11,34
11,33,8484,272,7,25
9,29,1,0,0,1
11,25,311667,6607,210,903
20,29,47577,2040,52,459
12,29,3,0,0,1
12,27,2171548,6180,3177,10
11,22,37594,857,61,87
11,30,148329,7118,349,1074
14,22,142618,2348,211,137
10,31,87023,678,39,94
12,30,41677,967,33,186
7,32,1093614,16055,592,5335
9,32,25446,158,3,29
6,25,570498,12266,220,313
16,27,12908,620,6,95
12,26,259080,2554,47,121
8,30,9197,64,4,1
13,31,48711,324,49,74
9,29,3125,19,0,8
9,32,6058,70,4,9
10,30,12117,111,0,16
4,33,1523131,2470,146,366
29,71,714338,9171,313,239
11,30,104253,1796,36,216
13,28,86724,1344,33,315
6,21,60085,1805,228,357
11,28,148960,1122,61,181
16,26,150739,7175,148,409
20,34,50323,1664,203,342
8,20,49068,3812,60,323
4,27,74184,188,30,NA
7,18,1415055,64385,1171,6999
11,31,31860,1863,19,300
8,31,84262,3063,94,1098
10,16,218919,13908,408,655
17,64,830288,4809,377,826
9,26,30806,669,8,109
12,25,86443,3463,109,543
2,19,7943,6,2,3
9,18,20323,400,97,141
12,30,10739,265,2,51
9,29,20829,354,6,57
11,33,591052,16348,706,1123
12,32,3204,80,1,10
6,30,82135,445,63,92
6,37,575356,14323,294,651
12,24,94458,1000,42,418
12,31,6291,140,8,6
7,12,22488,72,7,7
11,25,78607,2542,75,223
18,30,46758,2757,65,436
5,12,185123,349,131,65
10,27,37573,371,22,67
11,20,7305,73,3,8
10,31,9554,357,8,35
4,21,27435,38,16,15
10,23,3733677,9465,2897,NA
7,14,5027,9,1,0
10,24,16471,480,26,146
9,34,33822,474,65,54
27,76,1072055,6797,524,745
13,35,49559,1435,60,319
66,120,4243072,129034,1418,7554
32,55,115,10,0,2
9,27,9484,96,4,7
16,14,982,30,1,0
10,33,13259,450,6,43
3,4,118,0,0,0
15,27,4334,248,8,128
10,31,1904370,17079,579,2257
9,22,12994,1069,34,251
5,31,32548,24,2,NA
4,23,6994,93,7,7
