title_length,description_length,viewCount,likeCount,dislikeCount,commentCount
7,24,3353025,131105,1332,570
10,18,143112,19550,85,1293
4,6,520542,733,95,271
9,31,973582,47774,397,1807
13,13,49287,267,80,55
14,24,60327,501,39,70
14,14,66277,3596,80,235
6,28,122682,7186,49,463
6,22,24200,360,21,69
7,18,127420,12,5,2
13,22,1019541,32629,775,2440
8,21,54541,2652,66,953
9,27,718405,11652,812,1226
12,28,2859487,28917,2537,1519
13,25,29481,185,83,37
14,24,5360672,93992,5031,3430
10,24,94044,5487,35,343
10,29,464335,10725,429,1257
18,29,853936,30002,985,1688
2,32,27953,111,6,1
7,28,3646620,21655,8151,NA
14,22,31863,1521,70,NA
10,27,24021307,457415,5649,20554
8,25,740299,55468,259,3532
11,29,1944770,12242,2195,322
11,27,267966,3192,348,254
25,66,192041,7095,108,185
14,14,36453,239,28,11
8,11,115706,282,50,84
16,29,17598221,125962,13731,9643
9,20,89623,5671,34,657
11,28,1701751,11871,1441,616
13,13,27655,201,33,24
13,26,60300,1653,99,193
8,21,881544,NA,NA,2
8,27,3235985,51527,3727,1907
9,26,803013,38601,375,1894
8,23,1021080,9930,876,200
10,19,50016,354,16,51
6,25,60076,98,3,15
8,28,7366,15,1,3
6,27,118900,362,25,47
5,26,6300,48,11,4
6,23,29600,175,8,0
14,24,40360,271,42,31
10,27,256377,2926,305,174
9,29,32418,197,34,22
10,31,4240,17,3,6
12,30,4594,14,4,1
14,24,26588,187,28,23
39,120,1399194,27780,599,629
13,13,26722,158,18,12
7,28,58751,153,8,25
8,27,6115,736,5,198
14,0,12803,253,11,14
7,0,1288144,14,1,NA
4,19,12001975,60952,11486,5955
8,32,13535,124,15,44
16,28,13419,87,19,7
7,10,16058,127,0,2
11,25,1648012,38114,659,2244
9,28,1042469,10740,681,954
7,33,117484,322,38,53
6,31,14089,31,6,0
14,20,419362,9081,229,998
16,30,42627,173,46,33
19,32,1436205,3487,1215,48
6,25,130033,121,8,24
10,25,96788,2429,105,129
15,28,378054,3228,273,131
12,22,14889,23,2,7
5,29,84746,89,3,39
7,29,143541,101,29,18
8,26,201364,485,15,21
12,25,1536843,26560,511,1773
10,26,4609891,43848,4528,1575
4,27,139933,682,5,32
6,26,36977,34,73,0
12,23,74492,270,171,142
11,26,1870241,18702,1768,512
10,29,236298,5663,94,244
9,28,422008,16714,117,1150
9,26,34941,1206,44,86
13,25,369734,929,391,NA
12,23,1853668,3098,1656,NA
11,17,700983,54924,503,2432
6,31,77331,1316,158,40
15,21,34060,918,95,81
12,25,40509,1719,70,149
7,28,29023,941,31,91
11,28,454464,6012,576,289
12,25,362826,10563,257,1006
17,23,678728,32722,1003,1908
9,25,34529,1114,89,104
11,70,27536,1539,6,134
8,23,265331,2991,264,108
12,15,71773,243,79,0
17,33,56301,1057,89,NA
9,27,6504898,48426,4081,2065
10,27,30793,753,72,51
6,25,18393383,134873,12922,4786
6,23,2097775,44474,921,1087
11,30,21714823,90870,23137,1188
4,18,25949500,221369,15786,4465
5,23,2610629,32033,2812,1056
7,26,12057125,45290,10484,881
17,27,261926,3273,277,NA
13,30,15090130,39096,15738,NA
11,23,8036374,42898,10156,1435
9,26,115508,1634,142,135
9,27,21488,1049,29,85
5,29,5541272,66623,4658,1421
8,23,25290,899,45,NA
5,10,2150453,57969,950,7103
12,23,4929830,29353,2626,706
7,25,10501656,59296,14296,6579
9,27,282791,8372,230,1087
10,29,22865,919,92,100
10,17,271954,3196,254,151
12,22,5183691,90126,3110,5605
9,20,11988430,65538,8241,NA
12,29,35917,1082,66,78
13,24,24011589,492672,15000,26972
9,26,28201684,465687,9287,21050
7,23,18081,885,21,81
9,18,2698912,6819,2256,144
7,26,74010,1315,65,48
14,29,190171,9320,154,933
7,11,4193,531,25,42
95,101,7344,474,19,177
7,28,1568424,12085,4611,NA
11,23,647225,7024,598,257
3,28,3624005,NA,NA,23499
9,29,3128068,25001,3468,1330
8,25,548693,32890,360,1153
10,25,607763,17211,305,1622
10,12,127604,1384,104,63
8,24,30089,1098,47,80
13,23,3018919,64103,2729,4072
7,29,30919,1151,132,125
12,26,2472379,20683,872,908
13,29,29629,1088,40,60
9,25,53155,1460,48,94
13,27,2915592,19118,1116,409
13,27,3701432,75179,3056,5286
10,19,435602,17526,1234,2545
10,33,4101738,64812,4661,7401
10,28,256514,4761,257,371
9,21,32380,1804,20,167
11,16,59744,355,64,0
14,32,74466,1337,78,81
13,28,7958527,101061,7634,3573
14,24,2813720,52179,2719,2637
11,29,63149,2519,20,185
14,26,2153626,54075,2206,2011
14,33,1714819,18436,1406,NA
15,30,1931491,45615,1807,2338
7,23,18503,1067,22,211
10,26,14191723,247046,10791,14707
10,28,1373585,24093,7617,7037
4,32,15277816,83192,3569,2673
16,27,3540391,62064,3480,2677
9,24,544869,14050,426,1490
13,27,1923433,46701,1717,1949
15,32,3154174,47760,3817,1796
6,3,769693,24090,2497,NA
12,27,162176,2411,198,144
8,20,21464,1249,20,345
15,26,1783055,37481,1543,1571
16,22,71806,2837,112,670
7,24,33298,1139,63,82
14,11,1053086,34655,1077,3181
10,21,305805,3793,93,194
16,28,4087305,71880,4142,2476
15,24,642839,17044,385,1122
14,26,18180386,192820,14855,3856
9,23,70745,5774,57,274
11,29,282602,7793,420,1345
11,28,461631,10800,349,1153
25,28,20931,2035,51,268
10,21,2923417,63055,6139,4526
8,30,16362,847,10,68
7,28,502186,10745,334,676
14,28,3360576,63709,2993,2607
13,17,114742,879,212,NA
12,30,3172689,64247,1414,3336
8,29,3644829,38916,2642,925
12,30,911687,31700,1501,1914
16,27,14180132,130831,14501,3786
12,28,55728,2017,25,162
7,23,20972039,398377,14561,18781
8,28,8294509,23359,7064,923
14,29,4593677,74025,4254,2695
8,32,431270,5387,510,317
10,25,4087328,93305,7490,2714
6,31,142969,5454,49,537
11,20,68196,440,157,0
13,35,959101,33350,1008,2593
11,25,11593713,29429,10115,414
7,28,516512,5247,406,338
14,27,28949759,84392,31584,NA
14,14,3251963,20496,2988,935
12,27,3373540,68561,3220,2596
7,31,14726420,86468,24515,8276
11,27,57841,1291,50,103
18,29,805430,28538,946,1637
15,30,117699139,501340,86460,15002
20,30,290505,18767,81,1128
11,28,1809898,84036,1141,3317
7,30,567030,5488,405,183
12,27,10783992,79099,11040,2483
35,128,212490,9695,159,687
11,49,735798,7320,551,319
14,29,9639026,101593,8535,5347
32,121,151763,6385,107,411
36,120,8732612,328081,6427,15736
14,19,4649983,124892,4016,6817
10,28,24893,1196,31,214
12,26,410708,9988,237,1402
9,28,1184682,10284,1227,481
62,118,11626,436,9,132
6,32,4534353,207640,2272,15349
9,27,705110,11505,807,1216
11,30,1822207,36023,2469,5062
12,26,344944,4577,341,245
9,16,14259,592,8,68
10,28,1374623,20503,1263,1031
13,26,2489261,45875,2430,1894
10,27,18469252,212710,11752,14488
47,120,1100973,31547,365,648
11,32,214976,3004,154,145
11,19,1841288,55178,1916,2898
9,28,12221432,133663,6154,7714
8,27,29385532,358139,17283,40810
80,94,222263,9966,214,704
10,27,58915,1338,68,121
15,22,1246252,26393,865,2641
14,25,478802,26650,173,2353
17,22,727604,4645,1349,65
39,26,215753,12921,376,442
10,28,23682140,471160,21588,60298
14,19,43319286,1042421,31116,71589
11,32,371111,14322,208,2399
7,28,3721973,24056,874,1249
10,30,5701586,100958,8167,14029
15,31,3402122,65061,3921,2932
9,24,76274,1691,119,NA
12,31,12366,333,45,41
8,28,15786,2021,26,1118
11,25,345272,9497,314,1550
9,26,4755405,42532,3471,860
20,24,19461,684,26,45
10,28,598666,10725,258,974
6,30,27917925,290444,10329,17718
16,28,5210059,46088,2211,607
6,27,122280,10257,72,1102
11,19,5434755,27085,8669,1581
15,22,429923,14610,670,809
13,13,1506987,27318,969,1212
8,38,122127,4279,112,250
14,26,3961660,14123,2574,1520
11,25,3189000,157183,2880,9289
13,19,28815113,548066,26750,43160
18,5,45638,1361,72,117
12,28,2746186,28058,2469,1488
7,25,185037,9290,84,699
9,26,734068,36979,355,1855
14,26,9919314,30346,11766,NA
10,24,51477,2842,19,196
14,31,4619496,92881,3659,4504
9,49,25468728,211326,11008,7800
11,19,1603311,13974,4985,2732
9,20,22203790,62218,20670,683
9,19,3050621,64266,2565,3066
10,28,627464,14727,1526,2797
6,20,197787,9556,90,1430
15,29,3993396,48317,5620,2288
8,21,47806920,154756,51891,3775
7,24,358206,20910,545,1443
12,22,38662165,322210,107295,30515
17,28,4002514,27243,1391,457
17,27,854533,5683,650,NA
45,120,1040649,30761,443,658
11,22,11379899,117855,11387,5002
42,128,170501,6412,99,550
9,29,7963868,45696,7518,2054
9,29,7963868,45696,7518,2054
9,29,7963868,45696,7518,2054
9,29,7963868,45696,7518,2054
9,31,907773,46066,390,1779
4,19,11927383,60553,11384,5931
10,31,18016,548,13,32
79,0,2497823,37205,3814,782
5,26,8999099,74290,10911,9602
12,20,36792812,85588,35858,NA
13,32,8684537,60011,9835,7299
33,120,2891721,48833,1560,1119
10,17,27500155,65382,23331,NA
64,38,5121307,41260,5367,1334
15,27,6589341,81022,5893,4254
29,129,168998,6936,121,420
11,29,1618044,10254,1839,289
10,49,5056053,75846,3809,2927
9,32,2678011,54057,2199,5658
9,28,283691,8967,131,569
4,26,6661887,232819,3579,16182
15,25,3899480,84630,30539,NA
9,34,83614,3598,92,405
12,26,622754,12030,490,2597
11,27,94154514,244409,111744,NA
9,36,2826409,51523,2673,5283
4,23,42578,2155,11,94
13,25,19718227,125081,3634,3708
6,34,42285,2007,32,350
11,24,139300,3569,39,281
8,25,2440281,70366,2870,5334
