title_length,description_length,viewCount,likeCount,dislikeCount,commentCount
5,27,819726,4206,417,413
13,28,378,27,0,1
10,17,1257037,3281,1895,253
5,25,166,1,0,0
8,6,7,1,0,0
9,20,571,23,4,1
7,17,4015,15,5,2
13,18,89371,364,80,19
12,20,131279,1965,198,285
10,25,1161,6,0,0
12,31,10694,73,3,4
9,14,428,8,1,5
4,13,1628,17,2,1
11,14,11320,719,28,104
6,24,64764,155,69,14
10,19,335693,1266,124,21
6,5,1513,20,4,3
9,22,124440,173,86,2
6,28,529,9,1,6
8,27,213,0,0,0
17,36,163,13,1,0
9,8,4733320,7786,5505,283
15,25,289048,789,159,12
3,29,266,5,2,0
6,27,280946,4476,81,NA
7,29,199,8,0,4
6,28,132316,69,33,3
8,29,455051,832,149,29
5,28,1325742,4950,461,287
25,28,1015000,8423,755,1653
7,29,5030,33,11,2
14,14,8510195,30658,4613,572
9,29,4814770,22595,1951,1547
16,18,9066798,51027,6407,1023
9,25,833834,1548,157,67
8,28,11212,542,20,238
7,31,652893,5713,1552,1394
10,34,1339709,9534,682,1669
4,31,116441132,973517,43414,27644
8,30,622060,7722,286,979
7,30,2581243,13888,2075,1627
7,26,11662384,34974,2523,1915
8,21,5335577,14504,3250,785
10,32,10966158,50380,6011,9792
9,33,245954,1004,98,64
5,28,2001717,7100,733,506
14,31,11463284,31276,9101,3321
16,25,176620,511,87,14
10,27,2603142,18572,1775,1780
9,30,999419,10404,735,2511
7,26,282764,5190,706,1432
13,32,10662218,27651,6886,948
10,31,4235599,25447,2093,1245
10,24,2594,61,5,16
6,34,3062058,20154,1065,2117
7,27,4717882,55441,1044,2962
15,22,895405,1670,457,77
6,33,6841308,27730,5254,3774
13,18,897399,2500,480,195
11,11,786944,7423,446,70
20,20,11675021,222528,12540,90228
8,28,16312914,44693,1384,4089
7,29,323006,2799,272,252
6,26,212615,1277,75,84
18,26,12219941,109916,9696,17020
9,0,235,1,0,3
8,25,2148638,24173,617,1650
7,30,388741,7475,296,1018
13,30,261384,1710,69,102
10,29,4115455,22284,1624,417
11,26,7779003,20547,4821,1703
3,23,7752063,10960,646,2592
14,22,4990711,20055,7924,1764
8,24,70296,3250,282,1098
9,28,1033602,7315,471,1289
5,32,NA,NA,NA,5965
14,14,6757948,19869,2891,666
8,22,124913,2488,186,490
12,22,931587,8685,286,476
10,28,377180,675,245,20
10,26,7442976,88183,7836,5579
14,8,511149,1828,324,71
11,28,195830,1013,128,48
16,31,24795366,184838,11864,8873
6,22,6651,79,1,4
12,19,11079264,38337,5076,2887
4,24,2899290,7904,250,0
6,27,107059,760,28,45
9,28,3260853,38944,941,81
8,28,4221176,42968,8960,16229
6,28,26544323,632199,9863,64219
12,27,15287966,91948,5135,4039
8,26,112889,2312,79,206
5,30,283,33,0,16
12,30,44520,239,14,13
2,9,169049,1369,92,115
10,20,13803861,219513,38905,13372
9,22,1435327,35047,604,972
15,29,642343,3539,110,722
11,20,54306,302,87,31
12,22,884803,5740,338,418
11,31,373771,2827,397,418
12,24,2280999,14895,262,644
15,24,22432,91,3,17
12,40,5652,3,3,0
13,24,315268,263,170,16
13,16,17021991,45670,4207,4852
12,24,5584802,13451,3559,1588
15,24,12534684,15890,5110,1492
11,12,366288,743,329,141
8,22,64276,112,46,6
8,16,2899089,5720,739,375
6,23,2480651,4139,432,NA
4,29,5553,26,25,1
7,26,2788695,7617,309,425
14,21,24847535,32761,13675,1686
4,0,796642,4384,291,617
11,29,1700351,24187,1457,10161
5,27,12247,34,3,2
14,31,8769,20,5,4
16,14,5045328,15415,3821,NA
9,32,73304,222,38,17
9,29,297671,535,193,50
10,4,68682,255,30,63
26,120,491554,1404,164,NA
17,30,132727,NA,NA,62
18,35,50187,NA,NA,16
12,22,1443900,4327,1925,555
49,2,231651,408,100,11
4,29,2522029,4463,459,869
11,20,71218,78,35,8
16,24,661141,1131,384,172
8,8,3905,4,3,1
7,25,45504,52,22,0
9,25,99048,879,167,60
10,24,436677,621,79,36
12,22,69949,73,37,2
4,31,577727,593,219,78
21,28,271469,169,226,NA
12,3,51997,70,29,5
8,24,39818496,1544253,43999,97777
6,30,3473319,51252,4833,4037
7,24,3103023,39279,2511,2390
11,23,8973327,67708,3109,2258
8,26,2353649,8257,1543,123
4,23,10744698,60448,10723,1347
9,14,530647,10233,305,551
7,24,17210636,102321,10601,4989
12,29,8573845,58934,16387,1941
13,23,4494707,21014,2440,148
8,23,502125,4574,323,474
9,27,622731,6514,446,390
11,21,2427108,26991,1251,2138
14,22,27748870,71173,27310,2723
9,24,4589542,46409,2114,3256
12,23,5076720,42951,1612,1555
9,28,7325130,32700,3233,2971
11,25,771024,11406,671,598
63,124,633218,7412,70,476
14,15,7120150,95824,5040,5740
8,31,1646149,13204,1032,443
7,26,1267295,33795,1276,4861
8,32,5865288,32890,5107,2390
10,24,1887197,21428,1286,1303
9,9,31535853,105222,15046,2147
9,24,15050807,47128,18143,NA
7,28,512238,4581,482,461
11,20,989490,13378,591,799
8,28,385210,3780,1750,234
8,26,725026,8982,401,784
7,30,796071,16404,437,2709
11,26,4182135,35012,3756,869
8,23,13347980,356601,13391,11254
10,26,1277325,35110,2614,4654
11,25,31469948,206696,19383,19238
4,27,452593,8243,581,698
6,32,1309594,NA,NA,10070
10,25,5887003,38552,2170,1249
10,29,893840,6218,451,440
9,18,1276147,27262,2317,5372
11,27,2714283,23661,780,902
9,28,1445802,8057,514,758
9,28,1445802,8057,514,758
12,8,2350125,11389,1450,545
8,27,1992900,19364,5498,1681
5,33,172600,3687,1355,1132
9,29,450375,5545,207,242
16,26,784446,5152,791,NA
16,26,784446,5152,791,NA
14,29,2051547,75603,6724,5091
10,27,6641991,43364,3082,3118
10,20,1067575,15931,789,1873
10,20,1067575,15931,789,1873
10,25,11393422,31441,10759,196
8,27,475306,4939,580,339
16,26,784446,5152,791,NA
16,26,784446,5152,791,NA
10,20,1067575,15931,789,1873
10,20,1067575,15931,789,1873
11,25,4092516,81814,5243,3168
11,25,4092516,81814,5243,3168
7,26,133165,1840,88,153
9,26,2859142,4422,1604,38
9,28,1445802,8057,514,758
9,28,1445802,8057,514,758
10,25,375131,7745,208,687
5,26,4485347,219586,3936,12344
8,29,809919,9852,1058,1774
4,9,5734325,51425,1823,7261
13,27,300055,3225,157,632
6,24,1262741,36877,1114,3476
6,28,143186,1985,154,231
6,28,311702,3014,722,430
15,22,461126,13202,527,2090
7,23,1008307,35184,876,1268
11,27,426233,3877,250,421
7,25,432612,12053,738,1609
11,26,553164,9202,2243,4044
6,27,7608711,228642,8034,13534
5,26,245338,6867,257,646
8,23,6092186,141713,9582,5411
11,30,100632,1760,74,187
11,30,100632,1760,74,187
9,22,970750,9176,360,205
12,23,227319100,538607,211316,NA
12,27,431511,4197,192,481
13,28,5169637,95306,2502,582
7,31,787492,9960,229,627
7,31,787492,9960,229,627
7,31,1205786,16645,425,880
10,26,694707,10216,448,801
8,27,4454552,60283,3287,2911
8,28,3852761,26191,3340,17708
12,24,387864,8711,258,2113
8,24,9822083,147847,7264,3970
6,26,1407949,13241,400,802
8,27,1078308,9994,2486,2133
15,26,3214648,62705,1942,1098
9,27,49871252,302303,20965,31533
10,26,5872548,112524,2450,5323
10,26,5872548,112524,2450,5323
8,29,50607,1382,114,124
7,27,3247234,26993,3148,1039
8,30,844259,14765,4060,1573
11,24,389617,7554,248,1350
8,26,2338323,31798,879,2039
12,33,3124939,104237,1910,4874
12,33,3124939,104237,1910,4874
10,22,806372,11987,440,2294
9,20,837833,14389,425,4101
7,30,742999,8022,266,590
10,27,1253665,8068,1332,422
11,30,100632,1760,74,187
11,30,100632,1760,74,187
13,23,6004798,40188,2540,1554
8,26,1104924,22828,448,1264
10,26,13874477,46718,5717,2282
18,23,5107555,85181,6156,1508
5,19,2594757,62534,3301,4439
5,25,12362352,218069,11937,12133
7,31,787492,9960,229,627
7,31,787492,9960,229,627
12,23,2747792,51867,1637,5822
7,31,49751155,871177,78234,105653
11,25,4092516,81814,5243,3168
11,25,4092516,81814,5243,3168
8,30,647504,23461,871,4714
10,26,304452,11545,276,1280
5,33,2829198,79118,5377,18245
7,6,1861751,54006,1288,1413
5,27,4813323,154040,2315,6043
9,23,10085736,137834,4433,17971
13,30,25862,994,42,89
9,29,2987229,69010,3197,10692
8,32,234515957,3596905,86902,463623
12,29,385373,11020,224,475
21,46,2509022,38986,878,3171
9,25,3128973,112356,1321,4411
7,20,14243513,NA,NA,0
9,18,186143,5599,72,135
6,29,783264,24590,1101,1613
8,24,734932,14689,562,2124
7,28,674099,8972,251,707
9,27,4800822,47047,2571,253
13,22,1060533,31667,878,1295
5,23,524191,14508,334,786
8,26,936513,25087,1793,283
15,28,329919,6051,238,599
91,103,985004,19566,357,1260
9,28,1760456,47021,2972,4117
9,24,65443259,187263,74318,NA
12,27,2508646,14806,1038,291
12,32,1610378,21838,561,1286
7,23,74324,1393,46,64
8,26,4902783,96033,1819,4898
9,24,822189,31487,2652,3113
7,24,1663059,19678,2636,2140
11,23,7404800,61478,5219,623
15,26,389353,32855,367,2089
11,26,96040,1618,77,72
6,11,838096,7896,396,1686
12,13,28876097,50592,20336,598
10,26,5872548,112524,2450,5323
10,26,5872548,112524,2450,5323
10,26,30173433,983164,7997,32301
4,19,800789,15067,1090,1013
14,27,348386,10014,1529,225
8,24,135813,3433,146,282
12,33,3124939,104237,1910,4874
12,33,3124939,104237,1910,4874
10,26,70436044,76443,31965,NA
11,25,359991,3746,1006,931
17,124,8773465,140980,4411,9374
16,28,389437,29158,469,2309
10,23,373261,12030,438,1908
9,29,183322,3944,134,207
15,25,367756,5530,428,548
11,28,19831,826,29,83
9,26,6021254,47826,8292,4697
7,19,1153184,31602,787,1612
9,24,14322696,49150,17049,NA
11,21,6193331,220841,1121,5129
10,31,4645620,101023,7360,30956
10,32,14022579,52539,8645,4175
6,21,17361771,65739,13398,2052
7,22,235399,4362,1746,490
8,25,495796,7998,301,209
5,26,412746,4298,1783,1711
7,25,1832345,20742,3311,2466
12,25,118091,3025,110,149
72,108,553097,7035,236,355
14,40,920329,4313,840,1506
8,21,2400775,19928,835,540
11,26,1245389,12538,927,3146
11,24,262699,5284,378,767
3,33,59849,2818,46,210
8,24,2831329,58283,2193,5984
9,30,884224,9161,608,452
5,26,184046,4722,315,1159
14,23,35504008,NA,NA,NA
14,7,333723,20477,1645,2542
11,26,7983415,272089,6990,10567
6,27,5859992,18775,7062,NA
6,24,408797,3693,258,450
7,33,4975193,60684,2396,2016
10,28,549298,26897,643,1590
7,29,165896,3271,298,815
8,20,139809,3902,78,258
7,27,34029,1814,435,528
10,25,1149535,20983,1969,832
12,23,2084482,25303,905,1832
10,19,1460988,210238,1353,6971
9,25,1708967,28194,1106,1975
15,31,9007929,50307,7769,NA
7,22,631631,15803,396,1039
8,24,730853,50915,896,1644
12,21,12548620,315082,6146,18703
115,110,611463,31497,1075,796
9,29,16822066,387496,38109,32501
9,26,331130,3966,144,133
12,28,898796,12342,819,263
13,27,660244,8155,437,2765
4,25,121498,3995,223,400
15,35,135094,3172,344,312
9,28,1836831,47457,3127,3192
15,30,1496583,17151,12758,7155
7,28,3585842,66355,2602,3811
8,14,228489,2274,228,183
12,36,2505783,19328,1033,2183
7,22,848915,8823,476,1913
9,26,87945,460,90,46
11,29,474985,8529,1543,4109
11,24,238444,11205,240,637
108,129,445828,17696,518,1193
3,60,922550,13393,516,777
17,24,4037316,12753,5253,47
13,25,512166,5139,183,219
14,15,8457425,117840,9567,6648
12,28,279792,9400,256,632
7,24,621057,6385,178,525
17,39,388895,10328,150,968
6,24,1686789,52279,2429,11332
6,22,2360064,11065,1328,2088
3,33,3441311,98512,1408,3335
16,27,24777,1014,40,133
7,20,8708257,372392,2305,8560
8,33,42722,2159,66,236
14,29,134738,3173,125,182
12,24,2091984,29178,4066,2346
3,30,61415,1826,44,203
7,28,59177631,1115661,102299,155406
15,19,14048867,22005,6659,228
11,13,22942835,20703,5138,703
12,26,25989,781,281,276
6,19,1477829,53936,1660,1538
14,22,189372,17078,276,470
8,27,868662,7902,375,593
8,28,933926,19284,2332,918
10,28,683076,NA,NA,NA
7,25,31406441,1132836,10241,41987
7,28,11186847,86873,43083,16639
6,30,34471,331,61,51
5,24,217604,14277,302,1380
11,16,3285815,11018,2070,258
12,18,201073,9434,159,252
10,9,36979303,234416,8404,4070
5,24,411325,1221,531,246
8,25,13974993,57662,5746,2657
9,20,5838666,25006,5903,1061
5,25,7352743,99326,6854,5158
11,32,41410,395,19,49
13,16,53474578,96992,42123,NA
17,29,15879,644,30,78
13,28,1135590,39511,696,4151
9,24,8312619,31592,9337,NA
12,29,129499,4566,364,695
7,23,255391,1823,198,216
10,25,3374793,63984,1554,9650
8,25,21778,1082,93,113
8,17,1340367,30718,448,2742
13,24,4374188,21532,2878,445
11,27,278260,4767,184,1078
7,21,131960699,2936111,58698,261013
63,147,4637502,75346,3766,1292
7,31,2736932,23698,1880,2433
9,27,15157088,64305,6242,4510
11,29,8394786,124698,1984,5583
12,30,318473,4532,426,562
6,25,76603029,29443,2829,2733
12,24,393013,8169,452,237
10,30,114911,4094,170,276
7,21,134946,3704,37,100
14,20,8258988,37921,7070,2680
8,29,183587,2350,137,180
9,29,28047,1115,28,118
11,27,3726690,95664,5058,6902
7,29,5815539,35590,4590,4049
12,27,306137,4856,229,233
14,24,481763,10535,294,1971
10,31,16505,597,35,67
12,0,6961240,82425,2464,1438
9,23,20632,597,69,50
15,28,7635460,173281,9278,35681
6,32,65301,2125,55,253
7,20,11913284,67830,6618,585
9,26,68116,2638,66,201
14,28,70396,1742,49,272
7,15,1917775,16269,1828,7092
10,26,126871,2095,115,315
12,25,698143,13330,579,2816
11,26,76227610,175081,62742,NA
12,17,27523,1407,21,174
7,24,1691692,50460,1560,4105
8,27,97255541,1841914,43852,187718
11,24,159400,2970,54,396
11,25,197695,21278,396,925
11,25,197695,21278,396,925
11,25,197695,21278,396,925
11,25,197695,21278,396,925
10,30,3917112,5126,1962,37
14,15,6194742,143449,6766,5325
3,29,19463,768,20,63
6,18,4185651,153096,2532,6191
12,24,2601301,30080,2116,3966
10,28,23968,1184,49,82
5,26,9538140,175034,8316,14318
7,20,4127234,54171,7002,9353
6,26,13107230,493590,81490,41166
14,22,24931472,69947,29837,14
4,31,65901,2511,63,217
14,24,213580,5033,240,357
13,24,11847864,58165,1182,1658
5,21,1072045,41014,1036,2366
5,27,4453,55,2,3
18,24,25412105,81680,38491,NA
9,23,4781246,117344,1342,13939
12,23,3233877,28041,2967,8617
7,32,2281801,126995,1328,11807
12,32,266057,7621,354,906
10,23,6722389,14943,4206,1213
4,30,53729,1808,53,160
7,20,1918142,46360,867,1890
8,24,4528310,38127,1976,4165
13,21,16060206,42520,13397,117
10,24,410055,9429,267,1429
8,26,315404,6846,409,800
9,29,3579281,122661,7067,24527
13,26,12650880,234040,4812,30605
7,25,4898470,515421,1582,47395
9,0,26754,45,2,4
17,26,50640,1966,65,118
5,29,62724,1943,79,157
8,27,2605695,54367,3433,3288
11,24,20542,828,44,87
12,26,947446,15106,1583,607
6,29,27753701,770766,8006,51242
15,22,6936728,9807,2939,127
10,23,1048385,14424,362,4746
40,66,440648,5130,213,263
10,30,141256,3005,76,1061
14,28,32790,701,28,113
14,31,11953992,56125,4591,1824
14,26,3797,102,58,17
7,24,3861226,14583,4819,NA
10,11,13881092,NA,NA,4952
9,29,25419,1070,34,58
8,26,5692800,63755,2181,7636
16,25,184114,6173,39,437
11,30,16887976,350525,7063,26242
12,21,3021480,23925,965,1248
6,26,99983146,3265400,51034,295925
10,25,4590595,88007,1361,10295
7,25,6609178,193948,8076,14333
10,23,108816,3846,230,739
10,27,4048820,141189,2700,6760
8,30,26921,998,44,72
13,19,33664205,183109,15797,4505
7,21,1706408,20548,925,661
16,0,206729,2720,126,163
9,19,6013,NA,NA,7
10,34,3706870,56445,3342,8646
11,24,23547,339,60,70
10,22,1573599,62641,1733,2758
11,23,7945,281,13,42
10,27,21981830,68349,26526,NA
12,25,3904144,70021,8074,13804
8,25,621096,23907,2218,2650
8,15,3140,243,2,37
9,9,1742068,10831,2159,297
10,27,2207656,28110,4375,4209
9,26,183994,18962,143,471
15,21,17199,580,96,108
