video_id,duration
8uDp_0Xp6tM,10.26
I6xVuPZ29vg,27.06
SRww7Uao9fg,25.54
bkh8QiMA-MI,5.33
uokIve3dr4c,1.19
nFQKvjM9HCw,53.19
NcAtd8nxYk0,3.47
JtXdznEy6Y8,12.52
JtXdznEy6Y8,2.45
7umzgN4kpjE,4.37
Dk8Qy7L5ZaI,11.39
pJVY6lCc0hI,11.39
4-thgXnxfAU,0.08
l44PLl-zkP0,11.3
DLL-aF9vuOM,16.25
_yAaoe-XyEE,7.06
XBj7EpY8ha0,2.45
Uf44ekicJ_I,21.59
c4YVwT__fsM,12.22
13gNhlMRIDA,2.32
GjYmKN7kEgg,18.13
f0g0jzm0mYA,2.53
vO0HAEfpnno,10.01
c43auSRfn38,6.02
P4boyXQuUIw,11.2
2T6ly-SLLKk,26.23
YfKljh1IAJs,13.34
0WsjeJiAR4E,3.38
9NopnZvIqWg,1.43
qTPKGVrFtQU,10.14
7xqptNfRl3A,26.14
uVCY6PkgIR8,26.5
Z34SBGwdbq8,12.25
jhpZnLr_uzs,22.36
i9knmaFXE7Q,22.35
p7P6TTJ90LU,10.57
67S2RDPqoOU,1.25
nTDbIp3aUjk,NA
ZSJDC98ijw0,3.25
-mkZ0ISCe9M,4.44
ekxkIENeaNI,7.52
xuknn336NLI,4.37
XNqRoDhberg,11
UOwCT2fyCL8,1.04
zYGKQ_t-tfw,23.11
Fp2TlwW8Ejc,10.1
crQan1P4lS8,22.01
69zTLvF8ajc,3.51
KPQfTpe1n9w,10.42
8sfWpWPYyAc,26.49
tBao6xbRt3k,11.29
pckuS--UlV4,12.19
ld6zKknEHyo,54.53
HJAshq6G0J8,12.21
RLMJmJ_IdnQ,30.02
y4fATvydfck,0.25
ctj-tj8o41Q,NA
JqFzflBD5e0,3.46
rFkFncqovL0,3
4dhz0ilAHlw,10.48
CsOdmjax0iw,5.33
PMUTBXMZmsw,3.01
a3fca0A-ia0,NA
jX8tKYdz4zg,23.12
UJG71nXofQ0,1.46
OnQhPiAiKig,10.18
l1NKez6BzLM,0.11
d5dBDoXIJro,10.46
ZJEAvK6KYkA,10.32
AvWopzsOBNg,NA
ALVqeH-J2OE,NA
ZkLxpKqhqVw,10.06
3IzuFRJ5RKc,8.02
q766A1uQL9w,11.44
OVOi5zD92W0,1.45
xtRVJIyJxDo,10.43
xp_DY4PqG1c,16.47
DTZawxHLv94,20.58
cc_fvXtstNE,13.57
73AhZcf1HUw,3.49
tzf64HPOsBE,NA
lmAA-PstohQ,10.38
Ar_DEncDODU,13.01
PYCpGZ5tM5E,12.4
TdZHJpY7sN0,10.58
O8eyDETkMJc,25.47
SV99jL1LSt4,10.52
cPEhLT9fEc0,30.31
gmiYWTmFRVE,2.04
ISccloDvj_0,44.58
AwaIHmVIJsw,4.15
oJ09xdxzIJQ,8.04
4SKq9SEBvxM,NA
-2jZeTeG13o,12.48
6v0bEvuaJYE,11.42
KRkgdXLI2UQ,13.01
2REkk9SCRn0,4.06
07zPYL0fgJI,28.03
07zPYL0fgJI,28.03
Xa3VOcESXK4,NA
u9B0zcqGNUk,0.07
COdl45v2juk,2.36
8tNIsbdB9II,41.48
9p1dMg0_PtA,10.24
sGLz-oHUwsE,25.57
wW17Rp2i1QQ,11.55
1EmuzAK55AA,3.4
JbTUFZg4N1Y,11.08
OKmFbWCd3r4,1.02
Tk338VXcb24,2.27
Jur-AyOHNNU,3.35
n1_hGHK_tK4,12.53
3SrZbbci2ak,10.15
rKjZung2W3I,22.55
sQfk5HykiEk,7.26
WTfPAiedj-o,12.54
xHi1VHg_ss0,12.08
dY_3ggKg0Bc,8.4
3_SHbp8x1W4,0.51
ccxZCdrf-0Q,10.1
TM7whOx02Hc,0.19
q-keAwnqwRQ,1.27
cY9cPUPcQC0,9.03
mWyx7WAHHXU,13.49
5FpUGS4_UkQ,2.21
sB5zlHMsM7k,8.02
u6XAPnuFjJc,10.48
1i5q33-kswU,1.52
ciVSMQ5LlzY,2.18
fyAQmWrSA88,26.14
_CWiWp9DlU8,0.46
zxP2mgdlaAA,4.13
u6VtXvMnGjA,43.51
3iZjIF3_USc,11.41
gb0Hq9IpaOU,0.1
gb0Hq9IpaOU,0.1
ZNlKBP4vFJs,12.04
zDZFcDGpL4U,11.41
j3HEy0O2kIs,12.17
3OGH6PlOiAw,7.44
X5yGezXvyqk,0.1
jqG74QmQ2EA,12.36
Mew6G_og-PI,2.13
u7-0Spa2xug,10.06
kGOZL3Yb_Hs,2.44
MFFqjA6oK9g,19.14
MFFqjA6oK9g,19.14
QHvWxtNR9ko,14.02
QHvWxtNR9ko,14.02
BQMo_9k3aLA,15.13
JCMemwSVPKQ,0.25
uVYA0dy6dlU,10.12
uVYA0dy6dlU,10.12
jG26cPUBeME,22.56
Og5-Pm4HNlI,6.2
EGnXekYXejs,22.44
EGnXekYXejs,22.44
ltdAJjjuExA,11.14
ltdAJjjuExA,11.14
EFe-ZstvW14,22.23
LmBRityAORQ,1.32
LmBRityAORQ,1.32
Gjev8RkqO1k,10.29
Gjev8RkqO1k,10.29
gb0Hq9IpaOU,0.1
gb0Hq9IpaOU,0.1
iI4kKG0rWdY,23.07
1Evwgu369Jw,2.54
EGnXekYXejs,22.44
EGnXekYXejs,22.44
MFFqjA6oK9g,19.14
MFFqjA6oK9g,19.14
uVYA0dy6dlU,10.12
uVYA0dy6dlU,11.14
ltdAJjjuExA,11.14
ltdAJjjuExA,1.32
LmBRityAORQ,1.32
LmBRityAORQ,1.32
Gjev8RkqO1k,10.29
Gjev8RkqO1k,10.29
x9sCBCXrp8E,12.36
QHvWxtNR9ko,14.02
QHvWxtNR9ko,14.02
c6xhzpxD5Lg,24.11
2pPFDLeXobA,1.49
xGNRzqkkWw4,4.27
VNBQfar1x2s,12.31
ozOqPoQkEeI,1.43
-AI3unv0T7s,NA
SQ-VA6oeA10,0.17
UyajqvuCBJM,3.48
Oza8xE3tp_M,18.15
EnS2bi7G_mg,23.12
KtAcw6rRFQ0,0.14
OhtOIt7rzgo,19
aiXjIsAoVXU,NA
-AhUawes0P4,0.06
o41SG8x8E-4,12.41
a-8-yFnLatk,NA
f6U7YFPrz6Y,8.58
PKYVvPNhRR0,8.09
hZREFIZueeg,2.48
IxO3ReWkJ6Y,NA
Hi14ku84oSM,0.16
WNH2PGjce88,NA
Jjqd697mGpY,0.08
ChQz36AAyPo,0.13
HzsTh3e0j7E,0.8
db_7-xddxIk,NA
XRDX1OjmkwU,NA
x4NEZfO6ms0,2.16
21_o6IHTLRI,4.3
4n7fosK9UyY,2.28
Osvay_H7WQs,23.12
lv-H8_1JZzA,0.04
21AcP5S1kYQ,NA
cDSmyeeL9ew,22.18
50enhol6P80,0.28
xnF1Cf49KCk,59.07
07zPYL0fgJI,28.03
07zPYL0fgJI,28.03
uHGOKsCKyug,NA
3HA0yGQDh7c,0.48
Qn4QmXJhFpA,10.35
bZ8Z2EulIo8,NA
fMcr1Uf8ynA,NA
lnAPSsJCFng,4.34
k5YPByzSiqs,2.45
LYsAfoj4nDY,0.56
XOJWu-Iifc4,0.07
Tgzyn7ygL6A,12.05
KIybcP_f690,NA
SWNuE3DF9x8,3.12
lX44CAz-JhU,4.46
ru0K8uYEZWw,14.25
a358Eiz4L3g,14.25
tY4j1AYVJd4,28.57
1WnclkPMGTc,10.25
FNApaFRSSyc,7.32
gS-WFdKx7ZA,NA
VLTlNCr26cQ,NA
yMNgy0cQFiA,NA
9bb6ikObPR0,23.06
_RJgrV_YmGk,NA
Ez906SYM9vk,NA
fADNJvtUYDw,4.33
-Pvf-TLdBxU,2.19
fYSazphh_C8,3.49
g8E2m4viH4I,10.34
qqAiTifcH58,NA
xfgKjAAfRIs,25.41
IOxfzqIUirs,12.02
V258MgQ3jbA,12.44
u4fXHELbP2k,7.08
-lqProimDac,5.24
DzAu_4-jsSA,7.08
FcwhmtuJFi4,5.24
HipIMSqQPMc,12.21
l8qUuz3f6AQ,23.32
CELpb3CrFb0,14.5
gMkGXxX6e2A,12.38
Xy-5YG9WRMk,3.31
WvjugV0E0c4,3.58
1gmTncfA5JY,2.32
XUtbqhq9Xtk,11.04
5IDaNUu56ZM,10.38
VznqIU8sYPk,11.37
e4VAPHdxJWs,16.06
cY8Sf6Bjz88,13.22
8dtoN9_iDOI,10.17
le8d198s6mA,6.28
Bcge0VuFwSo,9.43
jIDpYBYzV8U,2.34
DAV0wk9z5f4,24.18
p7XAW5NzwiA,12
TunnVx2lsmA,12.01
CffkPAm2EMg,39.26
