"video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent","viewCount","likeCount","dislikeCount","favoriteCount","commentCount"
"YXd31241sEk","2013-09-07T02:12:12.000Z","UC0WP5P-ufpRfjbNrmOWwLBQ","Kiss Land Fall Tour 2013","http://theweeknd.co/BeautyBehindTheMadness THE MADNESS FALL TOUR 2015: http://republicrec.co/BBTMtickets.","https://i.ytimg.com/vi/YXd31241sEk/default.jpg","120","90","https://i.ytimg.com/vi/YXd31241sEk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YXd31241sEk/hqdefault.jpg","480","360","The Weeknd","none",103271,2360,25,0,234
"saEEMD997ns","2014-03-30T22:26:05.000Z","UC0WP5P-ufpRfjbNrmOWwLBQ","Drake and The Weeknd &quot;Would You Like A Tour&quot; OVO &amp; XO","http://theweeknd.co/BeautyBehindTheMadness THE MADNESS FALL TOUR 2015: http://republicrec.co/BBTMtickets.","https://i.ytimg.com/vi/saEEMD997ns/default.jpg","120","90","https://i.ytimg.com/vi/saEEMD997ns/mqdefault.jpg","320","180","https://i.ytimg.com/vi/saEEMD997ns/hqdefault.jpg","480","360","The Weeknd","none",433351,6594,66,0,367
"3XIYasaR1SQ","2015-08-30T03:33:30.000Z","UC0WP5P-ufpRfjbNrmOWwLBQ","Beauty Behind The Madness","http://theweeknd.co/BeautyBehindTheMadness THE MADNESS FALL TOUR 2015: http://republicrec.co/BBTMtickets.","https://i.ytimg.com/vi/3XIYasaR1SQ/default.jpg","120","90","https://i.ytimg.com/vi/3XIYasaR1SQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/3XIYasaR1SQ/hqdefault.jpg","480","360","The Weeknd","none",205150,6914,33,0,527
"yAphJASuKhk","2012-10-29T18:39:58.000Z","UC0WP5P-ufpRfjbNrmOWwLBQ","The Weeknd Trilogy - November 13","http://theweeknd.co/BeautyBehindTheMadness THE MADNESS FALL TOUR 2015: http://republicrec.co/BBTMtickets.","https://i.ytimg.com/vi/yAphJASuKhk/default.jpg","120","90","https://i.ytimg.com/vi/yAphJASuKhk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/yAphJASuKhk/hqdefault.jpg","480","360","The Weeknd","none",567704,5034,60,0,739
"Wq6V9YpE1aE","2013-06-25T16:41:51.000Z","UC0WP5P-ufpRfjbNrmOWwLBQ","The Weeknd - Kiss Land (Official Video)","http://theweeknd.co/BeautyBehindTheMadness THE MADNESS FALL TOUR 2015: http://republicrec.co/BBTMtickets.","https://i.ytimg.com/vi/Wq6V9YpE1aE/default.jpg","120","90","https://i.ytimg.com/vi/Wq6V9YpE1aE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Wq6V9YpE1aE/hqdefault.jpg","480","360","The Weeknd","none",2363161,29772,636,0,2859
"euQdiW6_gCo","2013-09-08T19:00:33.000Z","UC0WP5P-ufpRfjbNrmOWwLBQ","Kiss Land - Wicker Park, Chicago","http://theweeknd.co/BeautyBehindTheMadness THE MADNESS FALL TOUR 2015: http://republicrec.co/BBTMtickets.","https://i.ytimg.com/vi/euQdiW6_gCo/default.jpg","120","90","https://i.ytimg.com/vi/euQdiW6_gCo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/euQdiW6_gCo/hqdefault.jpg","480","360","The Weeknd","none",104594,2726,33,0,212
"3JLJNPNvlmA","2012-10-09T23:35:29.000Z","UC0WP5P-ufpRfjbNrmOWwLBQ","The Weeknd Trilogy - November 13","http://theweeknd.co/BeautyBehindTheMadness THE MADNESS FALL TOUR 2015: http://republicrec.co/BBTMtickets.","https://i.ytimg.com/vi/3JLJNPNvlmA/default.jpg","120","90","https://i.ytimg.com/vi/3JLJNPNvlmA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/3JLJNPNvlmA/hqdefault.jpg","480","360","The Weeknd","none",601338,6417,48,0,1340
"rO8CRdqxqJQ","2012-07-09T12:12:10.000Z","UC0WP5P-ufpRfjbNrmOWwLBQ","The Weeknd x Flying Lotus @ XOYO","http://theweeknd.co/BeautyBehindTheMadness THE MADNESS FALL TOUR 2015: http://republicrec.co/BBTMtickets.","https://i.ytimg.com/vi/rO8CRdqxqJQ/default.jpg","120","90","https://i.ytimg.com/vi/rO8CRdqxqJQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/rO8CRdqxqJQ/hqdefault.jpg","480","360","The Weeknd","none",199719,1679,53,0,176
"FyTg-SYbOmc","2013-08-31T03:55:06.000Z","UC0WP5P-ufpRfjbNrmOWwLBQ","Roman Polanski","http://theweeknd.co/BeautyBehindTheMadness THE MADNESS FALL TOUR 2015: http://republicrec.co/BBTMtickets.","https://i.ytimg.com/vi/FyTg-SYbOmc/default.jpg","120","90","https://i.ytimg.com/vi/FyTg-SYbOmc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/FyTg-SYbOmc/hqdefault.jpg","480","360","The Weeknd","none",263057,3651,75,0,476
"YVjvGIqa1X8","2013-09-17T21:44:53.000Z","UC0WP5P-ufpRfjbNrmOWwLBQ","Kiss Land - Melrose Ave. Los Angeles","http://theweeknd.co/BeautyBehindTheMadness THE MADNESS FALL TOUR 2015: http://republicrec.co/BBTMtickets. Mural by: I.C.U. Art www.ICUArt.com ...","https://i.ytimg.com/vi/YVjvGIqa1X8/default.jpg","120","90","https://i.ytimg.com/vi/YVjvGIqa1X8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YVjvGIqa1X8/hqdefault.jpg","480","360","The Weeknd","none",162877,2858,45,0,155
