video_id,comment_text,,,,,,,
hzGrwaFztrE,Remake from  who am i,,,,,,,
hzGrwaFztrE,I must say what an Amazing movie,,,,,,,
hzGrwaFztrE,Yes I liked it,,,,,,,
hzGrwaFztrE,Love it,,,,,,,
hzGrwaFztrE,Fantastic movie, love it?,,,,,,
hzGrwaFztrE,dis the life i always want  fast n long enough to enjoy world not slow n long loved sai,,,,,,,
hzGrwaFztrE,yes, was pretty good,,,,,,
hzGrwaFztrE,this movie taught me a leson to not do illegal thingsa nd stay with your loved ones i wonder what happend after they went i fell kida bad,,,,,,,
hzGrwaFztrE,?,,,,,,,
hzGrwaFztrE,I'll download this?,,,,,,,
hzGrwaFztrE,PERFECT MOVIE I EVER WATCHED ON TODAY'S CHANGING LIFESTYLE BE PATIENCE & LIVE NORMAL LIFE,,,,,,,
hzGrwaFztrE,,,,,,,,
hzGrwaFztrE,Nice!,,,,,,,
hzGrwaFztrE,Good movie with lots of twists and turns.,,,,,,,
hzGrwaFztrE,Nice movie...loved it?,,,,,,,
hzGrwaFztrE,Sci Fi?,,,,,,,
hzGrwaFztrE,Its a nice movie ,,,,,,,
hzGrwaFztrE,Great.... I love this movie ,,,,,,,
hzGrwaFztrE,4th time watching it...,,,,,,,
hzGrwaFztrE,Good movie but I just don't  know why in the hell he gave that lady at the computer store that card instead of giving her cash,,,,,,,
hzGrwaFztrE,Some of the smartest wealthy started out as poor. No Money makes you come up with brilliant ideas , and if are not streetwise you can be in trouble.,,,,,,
hzGrwaFztrE,Really good movie,,,,,,,
hzGrwaFztrE,What a end really ?,,,,,,,
hzGrwaFztrE,Great movie! Anyone in youtube looking for a movie worth watching, this is the one!,,,,,,
hzGrwaFztrE,His mom is hot,,,,,,,
hzGrwaFztrE,Algum brasileiro aqui também?,,,,,,,
hzGrwaFztrE,while watching movie ...i was thinking about ...doing carrier in hacking, but ending disappointed me...but its really good movie to watch,,,,,,
hzGrwaFztrE,Why keep that cash, why not bank it in offshore accounts.,,,,,,
hzGrwaFztrE,Please upload more English movies,,,,,,,
hzGrwaFztrE,"Excellent movie. We can get a lesson in this. ""Money can reveals who you are"".",,,,,,,
hzGrwaFztrE,That little boy in the intro died not the kid featured in the movie,,,,,,,
hzGrwaFztrE,this movie is a big example of lifes reality.you make your life to hell to heaven or Heven to hell,,,,,,,
hzGrwaFztrE,This really was Gucci Mayne transformation?,,,,,,,
hzGrwaFztrE,i was done at the cat fight at the DVD player truck sale 50:00,,,,,,,
hzGrwaFztrE,my favourite movie ??,,,,,,,
hzGrwaFztrE,It's a good movie,,,,,,,
hzGrwaFztrE,Where are the other movies,,,,,,,
hzGrwaFztrE,This movie actually has a meaning full ending! One of the best movies I’ve seen in awhile!,,,,,,,
hzGrwaFztrE,Huh.lol.good movie.,,,,,,,
hzGrwaFztrE,Worth watching!!!!!,,,,,,,
hzGrwaFztrE,,,,,,,,
hzGrwaFztrE,Super bro ,,,,,,,
hzGrwaFztrE,Ivacy vpn keeps you secure and safe online.  Get safe in $0.99/month.,,,,,,,
hzGrwaFztrE,I loved it,,,,,,,
hzGrwaFztrE,I like this ?,,,,,,,
hzGrwaFztrE,Watch it, you will like,,,,,,
hzGrwaFztrE,,,,,,,,
hzGrwaFztrE,my first comments to any movie ever guys most recommended best then any bull*****t out there,,,,,,,
hzGrwaFztrE,How greed can put u through the misery.... lost frd..  lost life...  Well a good lesson.,,,,,,,
